frame,timestamp_s,timestamp_unix,stable_id,raw_player_id,X,Y,vx,vy,cam,source_cams,source_ids,merged_count,track_age,track_hits,track_misses,confidence,status,on_terrain
2,0.067,1780168743,T001,1,214.0,375.0,0.0,0.0,gauche,gauche,1,1,3,3,0,0.54,matched,1
2,0.067,1780168743,T002,2,373.0,367.0,0.44,0.0,gauche,gauche,2,1,3,3,0,0.537,matched,1
2,0.067,1780168743,T003,3,177.0,230.0,0.0,0.0,gauche,gauche,3,1,3,3,0,0.54,matched,1
2,0.067,1780168743,T004,4,427.0,274.0,-0.44,0.62,gauche,gauche,4,1,3,3,0,0.537,matched,1
2,0.067,1780168743,T005,10,386.0,136.0,0.44,0.0,gauche,gauche,10,1,3,3,0,0.537,matched,1
2,0.067,1780168743,T006,1,112.0,699.0,0.0,0.0,droite,droite,1,1,3,3,0,0.54,matched,1
2,0.067,1780168743,T007,2,208.0,638.0,1.15,0.0,droite,droite,2,1,3,3,0,0.532,matched,1
2,0.067,1780168743,T008,3,359.0,759.0,-0.44,0.44,droite,droite,3,1,3,3,0,0.536,matched,1
3,0.100,1780168743,T001,1,214.0,375.0,0.33,0.0,gauche,gauche,1,1,4,4,0,0.648,matched,1
3,0.100,1780168743,T002,2,373.0,367.0,0.66,0.0,gauche,gauche,2,1,4,4,0,0.648,matched,1
3,0.100,1780168743,T003,3,177.0,230.0,0.0,0.0,gauche,gauche,3,1,4,4,0,0.65,matched,1
3,0.100,1780168743,T004,4,427.0,274.0,0.01,0.74,gauche,gauche,4,1,4,4,0,0.647,matched,1
3,0.100,1780168743,T005,10,386.0,136.0,0.32,0.0,gauche,gauche,10,1,4,4,0,0.649,matched,1
3,0.100,1780168743,T006,1,112.0,699.0,0.33,0.0,droite,droite,1,1,4,4,0,0.648,matched,1
3,0.100,1780168743,T007,2,208.0,638.0,1.22,0.0,droite,droite,2,1,4,4,0,0.649,matched,1
3,0.100,1780168743,T008,3,358.57,760.32,-0.66,2.32,droite,droite,3,1,4,4,0,0.635,matched,1
4,0.133,1780168743,T001,1,214.0,375.0,0.53,-0.25,gauche,gauche,1,1,5,5,0,0.667,matched,1
4,0.133,1780168743,T002,2,373.0,367.0,0.73,0.0,gauche,gauche,2,1,5,5,0,0.669,matched,1
4,0.133,1780168743,T003,3,177.0,230.0,0.25,0.0,gauche,gauche,3,1,5,5,0,0.668,matched,1
4,0.133,1780168743,T004,4,427.0,274.0,0.09,-0.47,gauche,gauche,4,1,5,5,0,0.658,matched,1
4,0.133,1780168743,T005,10,386.0,136.0,0.44,0.0,gauche,gauche,10,1,5,5,0,0.668,matched,1
4,0.133,1780168743,T006,1,112.0,699.0,0.28,0.0,droite,droite,1,1,5,5,0,0.67,matched,1
4,0.133,1780168743,T007,2,208.97,638.0,1.08,0.0,droite,droite,2,1,5,5,0,0.67,matched,1
4,0.133,1780168743,T008,3,358.16,762.56,-0.48,3.13,droite,droite,3,1,5,5,0,0.659,matched,1
5,0.167,1780168743,T001,1,214.0,375.0,0.63,-0.24,gauche,gauche,1,1,6,6,0,0.688,matched,1
5,0.167,1780168743,T002,2,373.92,366.7,0.75,-0.41,gauche,gauche,2,1,6,6,0,0.685,matched,1
5,0.167,1780168743,T003,3,177.0,230.0,0.24,0.0,gauche,gauche,3,1,6,6,0,0.69,matched,1
5,0.167,1780168743,T004,4,427.0,274.0,0.28,-1.24,gauche,gauche,4,1,6,6,0,0.68,matched,1
5,0.167,1780168743,T005,10,386.0,136.0,0.55,0.0,gauche,gauche,10,1,6,6,0,0.688,matched,1
5,0.167,1780168743,T006,1,112.0,699.0,0.39,0.0,droite,droite,1,1,6,6,0,0.688,matched,1
5,0.167,1780168743,T007,2,209.79,637.85,0.75,-0.2,droite,droite,2,1,6,6,0,0.686,matched,1
5,0.167,1780168743,T008,3,357.67,765.65,-0.51,3.67,droite,droite,3,1,6,6,0,0.679,matched,1
5,0.167,1780168743,T009,11,260.0,126.0,-0.62,0.0,gauche,gauche,11,1,3,3,0,0.538,matched,1
6,0.200,1780168743,T001,1,215.04,374.74,0.87,-0.18,gauche,gauche,1,1,7,7,0,0.706,matched,1
6,0.200,1780168743,T002,2,375.0,366.18,0.93,-0.61,gauche,gauche,2,1,7,7,0,0.705,matched,1
6,0.200,1780168743,T003,3,177.0,230.0,-0.01,-0.18,gauche,gauche,3,1,7,7,0,0.706,matched,1
6,0.200,1780168743,T004,4,427.23,272.78,0.27,-1.52,gauche,gauche,4,1,7,7,0,0.704,matched,1
6,0.200,1780168743,T005,10,386.75,136.0,0.45,0.0,gauche,gauche,10,1,7,7,0,0.709,matched,1
6,0.200,1780168743,T006,1,112.0,699.0,0.33,0.18,droite,droite,1,1,7,7,0,0.707,matched,1
6,0.200,1780168743,T007,2,210.58,637.66,0.64,-0.21,droite,droite,2,1,7,7,0,0.709,matched,1
6,0.200,1780168743,T008,3,357.81,769.58,0.34,4.2,droite,droite,3,1,7,7,0,0.694,matched,1
6,0.200,1780168743,T009,11,260.0,126.0,-0.41,0.0,gauche,gauche,11,1,4,4,0,0.649,matched,1
6,0.200,1780168743,T010,10,456.71,774.05,0.27,-2.2,droite,droite,10,1,3,3,0,0.534,matched,1
7,0.233,1780168743,T001,1,216.01,374.54,0.75,-0.11,gauche,gauche,1,1,8,8,0,0.729,matched,1
7,0.233,1780168743,T002,2,376.0,365.65,0.77,-0.53,gauche,gauche,2,1,8,8,0,0.729,matched,1
7,0.233,1780168743,T003,3,177.0,230.0,0.09,-0.03,gauche,gauche,3,1,8,8,0,0.728,matched,1
7,0.233,1780168743,T004,4,427.44,271.57,0.2,-1.26,gauche,gauche,4,1,8,8,0,0.728,matched,1
7,0.233,1780168743,T005,10,386.75,136.0,0.31,0.0,gauche,gauche,10,1,8,8,0,0.729,matched,1
7,0.233,1780168743,T006,1,112.0,699.0,0.23,0.2,droite,droite,1,1,8,8,0,0.729,matched,1
7,0.233,1780168743,T007,2,210.58,637.66,0.46,-0.17,droite,droite,2,1,8,8,0,0.728,matched,1
7,0.233,1780168743,T008,3,358.19,773.26,0.55,3.39,droite,droite,3,1,8,8,0,0.723,matched,1
7,0.233,1780168743,T009,11,260.0,126.0,-0.24,0.0,gauche,gauche,11,1,5,5,0,0.669,matched,1
7,0.233,1780168743,T010,10,456.78,772.73,0.24,-1.41,droite,droite,10,1,4,4,0,0.646,matched,1
8,0.267,1780168743,T001,1,216.95,374.38,0.7,-0.06,gauche,gauche,1,1,9,9,0,0.749,matched,1
8,0.267,1780168743,T002,2,377.09,364.92,0.88,-0.73,gauche,gauche,2,1,9,9,0,0.746,matched,1
8,0.267,1780168743,T003,3,177.0,230.0,0.1,-0.14,gauche,gauche,3,1,9,9,0,0.748,matched,1
8,0.267,1780168743,T004,4,427.74,269.87,0.3,-1.73,gauche,gauche,4,1,9,9,0,0.741,matched,1
8,0.267,1780168743,T005,10,387.48,136.14,0.35,0.17,gauche,gauche,10,1,9,9,0,0.747,matched,1
8,0.267,1780168743,T006,1,112.0,699.0,0.14,0.16,droite,droite,1,1,9,9,0,0.749,matched,1
8,0.267,1780168743,T007,2,211.37,637.62,0.45,0.06,droite,droite,2,1,9,9,0,0.747,matched,1
8,0.267,1780168743,T008,3,358.35,776.97,0.16,3.17,droite,droite,3,1,9,9,0,0.745,matched,1
8,0.267,1780168743,T009,11,259.18,126.0,-0.54,0.0,gauche,gauche,11,1,6,6,0,0.686,matched,1
8,0.267,1780168743,T010,10,456.85,771.69,0.15,-0.81,droite,droite,10,1,5,5,0,0.665,matched,1
9,0.300,1780168743,T001,1,217.89,374.28,0.69,-0.03,gauche,gauche,1,1,10,10,0,0.769,matched,1
9,0.300,1780168743,T002,2,378.48,363.66,1.23,-1.31,gauche,gauche,2,1,10,10,0,0.758,matched,1
9,0.300,1780168743,T003,3,177.0,230.0,0.25,-0.49,gauche,gauche,3,1,10,10,0,0.764,matched,1
9,0.300,1780168743,T004,4,428.04,268.06,0.27,-1.68,gauche,gauche,4,1,10,10,0,0.768,matched,1
9,0.300,1780168743,T005,10,388.24,136.32,0.46,0.2,gauche,gauche,10,1,10,10,0,0.768,matched,1
9,0.300,1780168743,T006,1,112.0,699.0,0.07,0.11,droite,droite,1,1,10,10,0,0.769,matched,1
9,0.300,1780168743,T007,2,212.31,637.94,0.69,0.47,droite,droite,2,1,10,10,0,0.763,matched,1
9,0.300,1780168743,T008,3,357.95,780.43,-0.53,2.7,droite,droite,3,1,10,10,0,0.76,matched,1
9,0.300,1780168743,T009,11,258.14,126.14,-0.86,0.18,gauche,gauche,11,1,7,7,0,0.704,matched,1
9,0.300,1780168743,T010,10,456.76,770.92,-0.11,-0.44,droite,droite,10,1,6,6,0,0.685,matched,1
10,0.333,1780168743,T001,1,218.69,374.2,0.53,-0.01,gauche,gauche,1,1,11,11,0,0.769,matched,1
10,0.333,1780168743,T002,2,379.96,361.79,1.26,-1.92,gauche,gauche,2,1,11,11,0,0.759,matched,1
10,0.333,1780168743,T003,3,177.46,229.19,0.25,-0.68,gauche,gauche,3,1,11,11,0,0.766,matched,1
10,0.333,1780168743,T004,4,428.44,266.05,0.37,-1.79,gauche,gauche,4,1,11,11,0,0.766,matched,1
10,0.333,1780168743,T005,10,389.05,136.49,0.57,0.16,gauche,gauche,10,1,11,11,0,0.768,matched,1
10,0.333,1780168743,T006,1,112.0,699.0,0.03,-0.1,droite,droite,1,1,11,11,0,0.767,matched,1
10,0.333,1780168743,T007,2,213.61,638.92,1.13,1.2,droite,droite,2,1,11,11,0,0.756,matched,1
10,0.333,1780168743,T008,3,356.82,783.28,-1.36,1.91,droite,droite,3,1,11,11,0,0.755,matched,1
10,0.333,1780168743,T009,11,257.0,126.19,-0.94,0.03,gauche,gauche,11,1,8,8,0,0.727,matched,1
10,0.333,1780168743,T010,10,456.76,770.92,-0.16,-0.4,droite,droite,10,1,7,7,0,0.709,matched,1
11,0.367,1780168743,T001,1,218.69,374.2,0.35,-0.0,gauche,gauche,1,1,12,12,0,0.768,matched,1
11,0.367,1780168743,T002,2,381.26,359.64,0.98,-2.06,gauche,gauche,2,1,12,12,0,0.765,matched,1
11,0.367,1780168743,T003,3,177.85,228.14,0.2,-0.94,gauche,gauche,3,1,12,12,0,0.765,matched,1
11,0.367,1780168743,T004,4,428.82,264.11,0.32,-1.6,gauche,gauche,4,1,12,12,0,0.77,matched,1
11,0.367,1780168743,T005,10,390.05,136.63,0.82,0.11,gauche,gauche,10,1,12,12,0,0.765,matched,1
11,0.367,1780168743,T006,1,112.0,699.0,0.01,-0.16,droite,droite,1,1,12,12,0,0.769,matched,1
11,0.367,1780168743,T007,2,215.57,640.2,1.9,1.38,droite,droite,2,1,12,12,0,0.756,matched,1
11,0.367,1780168743,T008,3,354.96,785.6,-2.05,1.34,droite,droite,3,1,12,12,0,0.757,matched,1
11,0.367,1780168743,T010,10,456.15,769.2,-0.66,-1.51,droite,droite,10,1,8,8,0,0.712,matched,1
12,0.400,1780168743,T001,1,218.69,374.2,0.2,-0.17,gauche,gauche,1,1,13,13,0,0.767,matched,1
12,0.400,1780168743,T002,2,382.3,357.68,0.65,-1.64,gauche,gauche,2,1,13,13,0,0.765,matched,1
12,0.400,1780168743,T003,3,178.02,226.86,-0.04,-1.17,gauche,gauche,3,1,13,13,0,0.764,matched,1
12,0.400,1780168743,T004,4,429.14,262.47,0.23,-1.16,gauche,gauche,4,1,13,13,0,0.766,matched,1
12,0.400,1780168743,T005,10,391.14,136.74,0.9,0.07,gauche,gauche,10,1,13,13,0,0.768,matched,1
12,0.400,1780168743,T006,1,112.0,699.0,-0.0,-0.15,droite,droite,1,1,13,13,0,0.77,matched,1
12,0.400,1780168743,T007,2,217.84,641.55,2.1,1.31,droite,droite,2,1,13,13,0,0.764,matched,1
12,0.400,1780168743,T008,3,352.78,787.51,-2.19,0.99,droite,droite,3,1,13,13,0,0.764,matched,1
12,0.400,1780168743,T010,10,455.32,766.12,-0.87,-3.11,droite,droite,10,1,9,9,0,0.724,matched,1
13,0.433,1780168743,T001,1,218.69,374.2,0.1,-0.19,gauche,gauche,1,1,14,14,0,0.769,matched,1
13,0.433,1780168743,T002,2,383.07,356.09,0.38,-1.11,gauche,gauche,2,1,14,14,0,0.764,matched,1
13,0.433,1780168743,T003,3,178.07,225.66,-0.12,-0.99,gauche,gauche,3,1,14,14,0,0.768,matched,1
13,0.433,1780168743,T004,4,429.38,261.21,0.14,-0.73,gauche,gauche,4,1,14,14,0,0.765,matched,1
13,0.433,1780168743,T005,10,392.12,136.82,0.73,0.03,gauche,gauche,10,1,14,14,0,0.769,matched,1
13,0.433,1780168743,T006,1,112.0,699.0,-0.01,-0.11,droite,droite,1,1,14,14,0,0.77,matched,1
13,0.433,1780168743,T007,2,219.91,642.74,1.7,0.98,droite,droite,2,1,14,14,0,0.766,matched,1
13,0.433,1780168743,T008,3,350.77,788.99,-1.75,0.63,droite,droite,3,1,14,14,0,0.765,matched,1
13,0.433,1780168743,T010,10,454.5,762.86,-0.75,-3.01,droite,droite,10,1,10,10,0,0.767,matched,1
14,0.467,1780168743,T001,1,219.41,373.9,0.21,-0.16,gauche,gauche,1,1,15,15,0,0.768,matched,1
14,0.467,1780168743,T002,2,383.49,354.9,0.01,-0.65,gauche,gauche,2,1,15,15,0,0.763,matched,1
14,0.467,1780168743,T003,3,178.06,224.52,-0.13,-0.87,gauche,gauche,3,1,15,15,0,0.77,matched,1
14,0.467,1780168743,T004,4,429.7,260.28,0.25,-0.4,gauche,gauche,4,1,15,15,0,0.766,matched,1
14,0.467,1780168743,T005,10,393.32,136.74,1.01,-0.16,gauche,gauche,10,1,15,15,0,0.764,matched,1
14,0.467,1780168743,T006,1,112.0,699.0,-0.01,-0.24,droite,droite,1,1,15,15,0,0.768,matched,1
14,0.467,1780168743,T007,2,221.87,643.81,1.5,0.8,droite,droite,2,1,15,15,0,0.769,matched,1
14,0.467,1780168743,T008,3,348.74,792.83,-1.69,3.75,droite,droite,3,1,15,15,0,0.723,matched,1
14,0.467,1780168743,T009,11,254.68,126.16,-1.22,-0.04,gauche,gauche,11,1,12,9,0,0.763,matched,1
14,0.467,1780168743,T010,10,453.54,759.31,-0.87,-3.14,droite,droite,10,1,11,11,0,0.763,matched,1
15,0.500,1780168743,T001,1,220.3,373.8,0.54,0.06,gauche,gauche,1,1,16,16,0,0.764,matched,1
15,0.500,1780168743,T002,2,383.84,353.91,0.04,-0.5,gauche,gauche,2,1,16,16,0,0.769,matched,1
15,0.500,1780168743,T003,3,178.04,223.58,-0.1,-0.62,gauche,gauche,3,1,16,16,0,0.768,matched,1
15,0.500,1780168743,T004,4,430.01,259.63,0.23,-0.18,gauche,gauche,4,1,16,16,0,0.767,matched,1
15,0.500,1780168743,T005,10,394.59,136.59,1.05,-0.19,gauche,gauche,10,1,16,16,0,0.768,matched,1
15,0.500,1780168743,T006,1,112.0,699.0,-0.0,-0.07,droite,droite,1,1,16,16,0,0.768,matched,1
15,0.500,1780168743,T007,2,223.78,644.68,1.42,0.55,droite,droite,2,1,16,16,0,0.767,matched,1
15,0.500,1780168743,T008,3,346.84,797.5,-1.45,4.44,droite,droite,3,1,16,16,0,0.754,matched,1
15,0.500,1780168743,T009,11,252.61,126.12,-1.12,-0.04,gauche,gauche,11,1,13,10,0,0.77,matched,1
15,0.500,1780168743,T010,10,452.52,755.46,-0.89,-3.32,droite,droite,10,1,12,12,0,0.762,matched,1
16,0.533,1780168743,T001,1,221.15,373.8,0.55,0.13,gauche,gauche,1,1,17,17,0,0.769,matched,1
16,0.533,1780168743,T002,2,384.25,352.86,0.21,-0.67,gauche,gauche,2,1,17,17,0,0.766,matched,1
16,0.533,1780168743,T003,3,178.01,222.86,-0.07,-0.39,gauche,gauche,3,1,17,17,0,0.767,matched,1
16,0.533,1780168743,T004,4,430.01,259.63,0.34,-0.05,gauche,gauche,4,1,17,17,0,0.767,matched,1
16,0.533,1780168743,T005,10,395.86,136.44,1.0,-0.16,gauche,gauche,10,1,17,17,0,0.769,matched,1
16,0.533,1780168743,T006,1,112.0,699.0,0.17,-0.15,droite,droite,1,1,17,17,0,0.767,matched,1
16,0.533,1780168743,T007,2,225.67,645.34,1.41,0.33,droite,droite,2,1,17,17,0,0.767,matched,1
16,0.533,1780168743,T008,3,345.41,802.16,-0.86,4.04,droite,droite,3,1,17,17,0,0.763,matched,1
16,0.533,1780168743,T009,11,250.63,126.38,-1.2,0.38,gauche,gauche,11,1,14,11,0,0.764,matched,1
16,0.533,1780168743,T010,10,451.33,751.33,-1.04,-3.49,droite,droite,10,1,13,13,0,0.762,matched,1
17,0.567,1780168743,T001,1,222.01,373.98,0.59,0.3,gauche,gauche,1,1,18,18,0,0.767,matched,1
17,0.567,1780168743,T002,2,384.92,351.24,0.57,-1.43,gauche,gauche,2,1,18,18,0,0.757,matched,1
17,0.567,1780168743,T003,3,178.01,222.86,-0.04,-0.21,gauche,gauche,3,1,18,18,0,0.768,matched,1
17,0.567,1780168743,T004,4,430.01,259.63,0.31,0.01,gauche,gauche,4,1,18,18,0,0.769,matched,1
17,0.567,1780168743,T005,10,397.08,136.32,0.93,-0.12,gauche,gauche,10,1,18,18,0,0.769,matched,1
17,0.567,1780168743,T006,1,112.0,699.0,0.03,0.19,droite,droite,1,1,18,18,0,0.765,matched,1
17,0.567,1780168743,T007,2,227.44,645.81,1.25,0.17,droite,droite,2,1,18,18,0,0.768,matched,1
17,0.567,1780168743,T008,9,343.84,806.4,-1.12,3.3,droite,droite,9,1,18,18,0,0.763,matched,1
17,0.567,1780168743,T009,11,248.67,127.02,-1.31,0.82,gauche,gauche,11,1,15,12,0,0.763,matched,1
17,0.567,1780168743,T010,10,450.25,747.25,-0.86,-3.27,droite,droite,10,1,14,14,0,0.768,matched,1
18,0.600,1780168743,T001,1,222.76,374.21,0.48,0.3,gauche,gauche,1,1,19,19,0,0.769,matched,1
18,0.600,1780168743,T002,2,386.31,348.88,1.43,-2.25,gauche,gauche,2,1,19,19,0,0.75,matched,1
18,0.600,1780168743,T003,3,178.01,222.86,-0.19,-0.09,gauche,gauche,3,1,19,19,0,0.767,matched,1
18,0.600,1780168743,T004,4,430.65,259.22,0.39,0.03,gauche,gauche,4,1,19,19,0,0.768,matched,1
18,0.600,1780168743,T005,10,398.24,136.36,0.86,0.1,gauche,gauche,10,1,19,19,0,0.767,matched,1
18,0.600,1780168743,T006,1,112.79,698.63,0.3,-0.4,droite,droite,1,1,19,19,0,0.761,matched,1
18,0.600,1780168743,T007,2,228.91,646.15,0.91,0.07,droite,droite,2,1,19,19,0,0.767,matched,1
18,0.600,1780168743,T008,9,342.0,809.85,-1.47,2.27,droite,droite,9,1,19,19,0,0.758,matched,1
18,0.600,1780168743,T009,11,246.7,128.15,-1.39,1.32,gauche,gauche,11,1,16,13,0,0.762,matched,1
18,0.600,1780168743,T010,10,448.95,743.9,-1.1,-2.27,droite,droite,10,1,15,15,0,0.759,matched,1
19,0.633,1780168743,T001,1,222.76,374.21,0.32,0.23,gauche,gauche,1,1,20,20,0,0.768,matched,1
19,0.633,1780168743,T002,2,387.82,346.53,1.44,-2.05,gauche,gauche,2,1,20,20,0,0.768,matched,1
19,0.633,1780168743,T003,3,178.01,222.86,-0.2,-0.03,gauche,gauche,3,1,20,20,0,0.769,matched,1
19,0.633,1780168743,T004,4,430.65,259.22,0.34,0.03,gauche,gauche,4,1,20,20,0,0.77,matched,1
19,0.633,1780168743,T005,10,399.23,136.47,0.63,0.16,gauche,gauche,10,1,20,20,0,0.768,matched,1
19,0.633,1780168743,T006,1,113.52,698.1,0.34,-0.54,droite,droite,1,1,20,20,0,0.767,matched,1
19,0.633,1780168743,T007,2,230.04,646.38,0.57,0.01,droite,droite,2,1,20,20,0,0.766,matched,1
19,0.633,1780168743,T008,9,340.29,812.46,-1.28,1.36,droite,droite,9,1,20,20,0,0.76,matched,1
19,0.633,1780168743,T009,11,245.0,129.31,-1.09,1.18,gauche,gauche,11,1,17,14,0,0.768,matched,1
19,0.633,1780168743,T010,10,447.87,741.36,-0.78,-1.37,droite,droite,10,1,16,16,0,0.76,matched,1
20,0.667,1780168743,T001,1,222.76,374.21,0.19,0.15,gauche,gauche,1,1,21,21,0,0.768,matched,1
20,0.667,1780168743,T002,2,388.76,343.42,0.6,-2.87,gauche,gauche,2,1,21,21,0,0.752,matched,1
20,0.667,1780168743,T003,3,178.01,222.86,-0.16,-0.17,gauche,gauche,3,1,21,21,0,0.768,matched,1
20,0.667,1780168743,T004,4,431.26,258.79,0.24,-0.15,gauche,gauche,4,1,21,21,0,0.767,matched,1
20,0.667,1780168743,T005,10,400.27,136.6,0.74,0.15,gauche,gauche,10,1,21,21,0,0.767,matched,1
20,0.667,1780168743,T006,1,114.13,697.31,0.28,-0.81,droite,droite,1,1,21,21,0,0.765,matched,1
20,0.667,1780168743,T007,2,231.01,646.54,0.48,-0.01,droite,droite,2,1,21,21,0,0.769,matched,1
20,0.667,1780168743,T008,9,338.6,814.35,-1.25,0.7,droite,droite,9,1,21,21,0,0.762,matched,1
20,0.667,1780168743,T009,11,243.51,130.46,-0.9,1.03,gauche,gauche,11,1,18,15,0,0.769,matched,1
20,0.667,1780168743,T010,10,446.63,739.24,-0.99,-1.05,droite,droite,10,1,17,17,0,0.765,matched,1
21,0.700,1780168743,T001,1,222.76,374.21,0.1,0.09,gauche,gauche,1,1,22,22,0,0.769,matched,1
21,0.700,1780168743,T002,2,389.3,340.14,0.14,-2.88,gauche,gauche,2,1,22,22,0,0.763,matched,1
21,0.700,1780168743,T003,3,177.61,221.92,-0.28,-0.52,gauche,gauche,3,1,22,22,0,0.764,matched,1
21,0.700,1780168743,T004,4,431.26,258.79,0.15,-0.35,gauche,gauche,4,1,22,22,0,0.767,matched,1
21,0.700,1780168743,T005,10,401.2,136.71,0.62,0.11,gauche,gauche,10,1,22,22,0,0.769,matched,1
21,0.700,1780168743,T006,1,114.75,696.38,0.36,-0.9,droite,droite,1,1,22,22,0,0.767,matched,1
21,0.700,1780168743,T007,2,231.92,646.66,0.51,-0.02,droite,droite,2,1,22,22,0,0.769,matched,1
21,0.700,1780168743,T008,9,336.74,815.81,-1.47,0.45,droite,droite,9,1,22,22,0,0.764,matched,1
21,0.700,1780168743,T009,11,242.32,131.7,-0.62,1.08,gauche,gauche,11,1,19,16,0,0.766,matched,1
21,0.700,1780168743,T010,10,445.36,737.59,-1.01,-0.69,droite,droite,10,1,18,18,0,0.766,matched,1
22,0.733,1780168743,T001,1,222.76,374.21,0.04,0.04,gauche,gauche,1,1,23,23,0,0.769,matched,1
22,0.733,1780168743,T002,2,389.31,337.11,-0.41,-2.39,gauche,gauche,2,1,23,23,0,0.762,matched,1
22,0.733,1780168743,T003,3,177.09,220.75,-0.43,-0.88,gauche,gauche,3,1,23,23,0,0.763,matched,1
22,0.733,1780168743,T004,4,431.84,257.87,0.25,-0.69,gauche,gauche,4,1,23,23,0,0.764,matched,1
22,0.733,1780168743,T005,10,401.95,136.79,0.43,0.07,gauche,gauche,10,1,23,23,0,0.768,matched,1
22,0.733,1780168743,T006,1,115.3,695.25,0.31,-1.07,droite,droite,1,1,23,23,0,0.766,matched,1
22,0.733,1780168743,T007,2,232.56,647.15,0.23,0.49,droite,droite,2,1,23,23,0,0.762,matched,1
22,0.733,1780168743,T008,9,334.79,817.04,-1.56,0.43,droite,droite,9,1,23,23,0,0.767,matched,1
22,0.733,1780168743,T009,11,241.41,133.21,-0.37,1.36,gauche,gauche,11,1,20,17,0,0.764,matched,1
22,0.733,1780168743,T010,10,443.97,735.94,-1.13,-0.9,droite,droite,10,1,19,19,0,0.765,matched,1
23,0.767,1780168743,T001,1,222.76,374.21,0.01,0.01,gauche,gauche,1,1,24,24,0,0.769,matched,1
23,0.767,1780168743,T002,2,389.09,334.49,-0.53,-1.83,gauche,gauche,2,1,24,24,0,0.765,matched,1
23,0.767,1780168743,T003,3,176.46,219.49,-0.56,-0.99,gauche,gauche,3,1,24,24,0,0.766,matched,1
23,0.767,1780168743,T004,4,432.49,256.83,0.4,-0.83,gauche,gauche,4,1,24,24,0,0.766,matched,1
23,0.767,1780168743,T005,10,401.95,136.79,0.43,0.04,gauche,gauche,10,1,24,24,0,0.769,matched,1
23,0.767,1780168743,T006,1,115.88,694.19,0.39,-0.89,droite,droite,1,1,24,24,0,0.768,matched,1
23,0.767,1780168743,T007,2,233.26,648.17,0.41,1.09,droite,droite,2,1,24,24,0,0.76,matched,1
23,0.767,1780168743,T008,9,332.92,818.31,-1.41,0.66,droite,droite,9,1,24,24,0,0.766,matched,1
23,0.767,1780168743,T009,11,240.61,134.78,-0.36,1.33,gauche,gauche,11,1,21,18,0,0.768,matched,1
23,0.767,1780168743,T010,10,442.44,734.08,-1.26,-1.29,droite,droite,10,1,20,20,0,0.762,matched,1
24,0.800,1780168743,T001,1,222.76,374.21,-0.01,0.0,gauche,gauche,1,1,25,25,0,0.77,matched,1
24,0.800,1780168743,T002,2,388.82,332.28,-0.45,-1.37,gauche,gauche,2,1,25,25,0,0.766,matched,1
24,0.800,1780168743,T003,3,175.72,218.36,-0.65,-0.81,gauche,gauche,3,1,25,25,0,0.767,matched,1
24,0.800,1780168743,T004,4,433.37,255.47,0.71,-1.21,gauche,gauche,4,1,25,25,0,0.762,matched,1
24,0.800,1780168743,T005,10,402.71,136.85,0.33,0.02,gauche,gauche,10,1,25,25,0,0.769,matched,1
24,0.800,1780168743,T006,1,116.54,693.17,0.5,-0.79,droite,droite,1,1,25,25,0,0.768,matched,1
24,0.800,1780168743,T007,2,234.04,649.68,0.56,1.58,droite,droite,2,1,25,25,0,0.761,matched,1
24,0.800,1780168743,T008,9,331.36,819.57,-1.03,0.77,droite,droite,9,1,25,25,0,0.766,matched,1
24,0.800,1780168743,T009,11,239.82,136.14,-0.45,1.02,gauche,gauche,11,1,22,19,0,0.767,matched,1
24,0.800,1780168743,T010,10,440.79,732.1,-1.36,-1.49,droite,droite,10,1,21,21,0,0.764,matched,1
25,0.833,1780168743,T001,1,222.76,374.21,-0.01,-0.0,gauche,gauche,1,1,26,26,0,0.77,matched,1
25,0.833,1780168743,T002,2,388.57,330.56,-0.32,-0.88,gauche,gauche,2,1,26,26,0,0.765,matched,1
25,0.833,1780168743,T003,3,175.04,217.45,-0.54,-0.55,gauche,gauche,3,1,26,26,0,0.767,matched,1
25,0.833,1780168743,T004,4,434.22,254.15,0.67,-1.08,gauche,gauche,4,1,26,26,0,0.77,matched,1
25,0.833,1780168743,T005,10,402.71,136.85,0.22,0.01,gauche,gauche,10,1,26,26,0,0.769,matched,1
25,0.833,1780168743,T006,1,117.14,692.33,0.43,-0.57,droite,droite,1,1,26,26,0,0.768,matched,1
25,0.833,1780168743,T007,2,234.76,651.21,0.49,1.41,droite,droite,2,1,26,26,0,0.77,matched,1
25,0.833,1780168743,T008,9,330.15,820.66,-0.65,0.64,droite,droite,9,1,26,26,0,0.766,matched,1
25,0.833,1780168743,T009,11,239.12,137.22,-0.38,0.66,gauche,gauche,11,1,23,20,0,0.766,matched,1
25,0.833,1780168743,T010,10,439.32,730.33,-1.09,-1.22,droite,droite,10,1,22,22,0,0.767,matched,1
26,0.867,1780168743,T001,1,222.76,374.21,-0.01,-0.01,gauche,gauche,1,1,27,27,0,0.77,matched,1
26,0.867,1780168743,T002,2,388.52,328.74,-0.03,-1.17,gauche,gauche,2,1,27,27,0,0.763,matched,1
26,0.867,1780168743,T003,3,174.2,216.76,-0.72,-0.33,gauche,gauche,3,1,27,27,0,0.766,matched,1
26,0.867,1780168743,T004,4,435.22,252.77,0.84,-1.12,gauche,gauche,4,1,27,27,0,0.766,matched,1
26,0.867,1780168743,T005,10,403.44,136.89,0.3,-0.0,gauche,gauche,10,1,27,27,0,0.769,matched,1
