frame,timestamp_s,timestamp_unix,player_id,X,Y,cam,on_terrain
0,0.000,1780168743,1,214,375,gauche,1
0,0.000,1780168743,2,373,367,gauche,1
0,0.000,1780168743,3,177,230,gauche,1
0,0.000,1780168743,4,427,274,gauche,1
0,0.000,1780168743,5,57,496,gauche,0
0,0.000,1780168743,6,169,95,gauche,0
0,0.000,1780168743,7,249,100,gauche,0
0,0.000,1780168743,8,198,120,gauche,0
0,0.000,1780168743,9,228,96,gauche,0
0,0.000,1780168743,10,386,136,gauche,1
0,0.000,1780168743,11,262,125,gauche,0
0,0.000,1780168743,12,276,81,gauche,0
0,0.000,1780168743,13,126,76,gauche,0
0,0.000,1780168743,14,516,517,gauche,0
0,0.000,1780168743,1,112,699,droite,1
0,0.000,1780168743,2,208,638,droite,1
0,0.000,1780168743,3,359,759,droite,1
0,0.000,1780168743,4,63,481,droite,0
0,0.000,1780168743,5,0,590,droite,0
0,0.000,1780168743,6,-1,590,droite,0
0,0.000,1780168743,7,-2,590,droite,0
0,0.000,1780168743,8,-1,590,droite,0
1,0.033,1780168743,1,214,375,gauche,1
1,0.033,1780168743,2,373,367,gauche,1
1,0.033,1780168743,3,177,230,gauche,1
1,0.033,1780168743,4,427,275,gauche,1
1,0.033,1780168743,5,56,496,gauche,0
1,0.033,1780168743,6,169,95,gauche,0
1,0.033,1780168743,7,249,100,gauche,0
1,0.033,1780168743,8,198,120,gauche,0
1,0.033,1780168743,9,228,96,gauche,0
1,0.033,1780168743,10,386,136,gauche,1
1,0.033,1780168743,11,262,125,gauche,0
1,0.033,1780168743,12,276,81,gauche,0
1,0.033,1780168743,13,126,76,gauche,0
1,0.033,1780168743,14,516,517,gauche,0
1,0.033,1780168743,1,112,699,droite,1
1,0.033,1780168743,2,207,638,droite,1
1,0.033,1780168743,3,359,759,droite,1
1,0.033,1780168743,4,63,480,droite,0
1,0.033,1780168743,8,-1,591,droite,0
1,0.033,1780168743,5,0,589,droite,0
1,0.033,1780168743,6,-1,590,droite,0
2,0.067,1780168743,1,214,375,gauche,1
2,0.067,1780168743,2,374,367,gauche,1
2,0.067,1780168743,3,177,230,gauche,1
2,0.067,1780168743,4,426,276,gauche,1
2,0.067,1780168743,8,198,120,gauche,0
2,0.067,1780168743,7,249,100,gauche,0
2,0.067,1780168743,10,387,136,gauche,1
2,0.067,1780168743,6,169,95,gauche,0
2,0.067,1780168743,9,229,96,gauche,0
2,0.067,1780168743,12,275,81,gauche,0
2,0.067,1780168743,11,261,125,gauche,0
2,0.067,1780168743,5,57,497,gauche,0
2,0.067,1780168743,13,126,77,gauche,0
2,0.067,1780168743,15,519,511,gauche,0
2,0.067,1780168743,14,516,517,gauche,0
2,0.067,1780168743,1,112,699,droite,1
2,0.067,1780168743,2,210,638,droite,1
2,0.067,1780168743,3,358,760,droite,1
2,0.067,1780168743,4,63,480,droite,0
2,0.067,1780168743,5,0,590,droite,0
2,0.067,1780168743,6,-1,590,droite,0
2,0.067,1780168743,7,-2,590,droite,0
3,0.100,1780168743,2,375,367,gauche,1
3,0.100,1780168743,1,215,375,gauche,1
3,0.100,1780168743,3,177,230,gauche,1
3,0.100,1780168743,4,427,277,gauche,1
3,0.100,1780168743,8,198,120,gauche,0
3,0.100,1780168743,7,249,99,gauche,0
3,0.100,1780168743,10,387,136,gauche,1
3,0.100,1780168743,6,170,93,gauche,0
3,0.100,1780168743,5,57,497,gauche,0
3,0.100,1780168743,9,228,96,gauche,0
3,0.100,1780168743,12,275,81,gauche,0
3,0.100,1780168743,11,260,126,gauche,1
3,0.100,1780168743,13,125,77,gauche,0
3,0.100,1780168743,15,519,510,gauche,0
3,0.100,1780168743,14,516,517,gauche,0
3,0.100,1780168743,1,113,699,droite,1
3,0.100,1780168743,2,211,638,droite,1
3,0.100,1780168743,3,357,766,droite,1
3,0.100,1780168743,4,63,480,droite,0
3,0.100,1780168743,5,0,590,droite,0
3,0.100,1780168743,6,-1,590,droite,0
3,0.100,1780168743,7,-2,590,droite,0
4,0.133,1780168743,2,376,367,gauche,1
4,0.133,1780168743,1,216,374,gauche,1
4,0.133,1780168743,3,178,230,gauche,1
4,0.133,1780168743,4,427,273,gauche,1
4,0.133,1780168743,8,198,120,gauche,0
4,0.133,1780168743,5,57,497,gauche,0
4,0.133,1780168743,7,249,99,gauche,0
4,0.133,1780168743,10,388,136,gauche,1
4,0.133,1780168743,9,229,96,gauche,0
4,0.133,1780168743,6,170,93,gauche,0
4,0.133,1780168743,12,274,81,gauche,0
4,0.133,1780168743,11,259,126,gauche,1
4,0.133,1780168743,13,124,77,gauche,0
4,0.133,1780168743,15,519,510,gauche,0
4,0.133,1780168743,2,212,638,droite,1
4,0.133,1780168743,1,113,699,droite,1
4,0.133,1780168743,9,361,771,droite,1
4,0.133,1780168743,4,64,480,droite,0
4,0.133,1780168743,3,357,771,droite,1
4,0.133,1780168743,5,0,590,droite,0
4,0.133,1780168743,10,457,777,droite,1
4,0.133,1780168743,6,-1,590,droite,0
5,0.167,1780168743,1,217,374,gauche,1
5,0.167,1780168743,2,377,365,gauche,1
5,0.167,1780168743,5,56,497,gauche,0
5,0.167,1780168743,3,178,230,gauche,1
5,0.167,1780168743,4,428,270,gauche,1
5,0.167,1780168743,8,198,121,gauche,0
5,0.167,1780168743,7,249,100,gauche,0
5,0.167,1780168743,9,229,96,gauche,0
5,0.167,1780168743,6,169,94,gauche,0
5,0.167,1780168743,10,389,136,gauche,1
5,0.167,1780168743,12,274,81,gauche,0
5,0.167,1780168743,11,258,126,gauche,1
5,0.167,1780168743,16,179,110,gauche,0
5,0.167,1780168743,13,123,78,gauche,0
5,0.167,1780168743,15,519,511,gauche,0
5,0.167,1780168743,2,212,637,droite,1
5,0.167,1780168743,1,114,699,droite,1
5,0.167,1780168743,3,356,777,droite,1
5,0.167,1780168743,10,456,772,droite,1
5,0.167,1780168743,4,64,480,droite,0
5,0.167,1780168743,5,0,590,droite,0
5,0.167,1780168743,6,-1,590,droite,0
6,0.200,1780168743,5,56,497,gauche,0
6,0.200,1780168743,1,219,374,gauche,1
6,0.200,1780168743,3,177,229,gauche,1
6,0.200,1780168743,2,379,364,gauche,1
6,0.200,1780168743,8,198,120,gauche,0
6,0.200,1780168743,4,428,268,gauche,1
6,0.200,1780168743,9,229,96,gauche,0
6,0.200,1780168743,7,249,99,gauche,0
6,0.200,1780168743,6,170,93,gauche,0
6,0.200,1780168743,10,389,136,gauche,1
6,0.200,1780168743,12,273,81,gauche,0
6,0.200,1780168743,16,179,112,gauche,0
6,0.200,1780168743,11,258,126,gauche,1
6,0.200,1780168743,15,518,512,gauche,0
6,0.200,1780168743,1,114,700,droite,1
6,0.200,1780168743,2,213,637,droite,1
6,0.200,1780168743,3,360,784,droite,1
6,0.200,1780168743,4,64,481,droite,0
6,0.200,1780168743,10,457,769,droite,1
6,0.200,1780168743,5,0,590,droite,0
6,0.200,1780168743,6,-1,590,droite,0
6,0.200,1780168743,7,-2,590,droite,0
7,0.233,1780168743,5,56,497,gauche,0
7,0.233,1780168743,1,219,374,gauche,1
7,0.233,1780168743,3,178,230,gauche,1
7,0.233,1780168743,2,379,364,gauche,1
7,0.233,1780168743,8,198,120,gauche,0
7,0.233,1780168743,4,428,268,gauche,1
7,0.233,1780168743,9,229,96,gauche,0
7,0.233,1780168743,7,249,99,gauche,0
7,0.233,1780168743,6,170,93,gauche,0
7,0.233,1780168743,10,389,136,gauche,1
7,0.233,1780168743,12,273,81,gauche,0
7,0.233,1780168743,16,179,112,gauche,0
7,0.233,1780168743,11,258,126,gauche,1
7,0.233,1780168743,14,516,517,gauche,0
7,0.233,1780168743,1,114,700,droite,1
7,0.233,1780168743,2,213,637,droite,1
7,0.233,1780168743,3,360,784,droite,1
7,0.233,1780168743,4,64,481,droite,0
7,0.233,1780168743,10,457,769,droite,1
7,0.233,1780168743,5,0,590,droite,0
7,0.233,1780168743,6,-1,590,droite,0
7,0.233,1780168743,7,-2,590,droite,0
8,0.267,1780168743,5,56,497,gauche,0
8,0.267,1780168743,2,381,362,gauche,1
8,0.267,1780168743,1,220,374,gauche,1
8,0.267,1780168743,3,178,229,gauche,1
8,0.267,1780168743,4,429,263,gauche,1
8,0.267,1780168743,8,198,120,gauche,0
8,0.267,1780168743,9,229,96,gauche,0
8,0.267,1780168743,10,390,137,gauche,1
8,0.267,1780168743,12,273,81,gauche,0
8,0.267,1780168743,6,169,91,gauche,0
8,0.267,1780168743,11,256,126,gauche,1
8,0.267,1780168743,16,178,114,gauche,0
8,0.267,1780168743,7,249,98,gauche,0
8,0.267,1780168743,14,516,517,gauche,0
8,0.267,1780168743,1,114,700,droite,1
8,0.267,1780168743,2,214,638,droite,1
8,0.267,1780168743,4,64,481,droite,0
8,0.267,1780168743,3,358,789,droite,1
8,0.267,1780168743,10,457,769,droite,1
8,0.267,1780168743,5,0,590,droite,0
8,0.267,1780168743,6,-1,590,droite,0
8,0.267,1780168743,7,-2,590,droite,0
8,0.267,1780168743,8,-2,882,droite,0
9,0.300,1780168743,1,221,374,gauche,1
9,0.300,1780168743,3,179,227,gauche,1
9,0.300,1780168743,2,384,358,gauche,1
9,0.300,1780168743,5,56,497,gauche,0
9,0.300,1780168743,4,429,262,gauche,1
9,0.300,1780168743,8,198,120,gauche,0
9,0.300,1780168743,9,228,96,gauche,0
9,0.300,1780168743,12,273,80,gauche,0
9,0.300,1780168743,16,177,117,gauche,0
9,0.300,1780168743,10,391,137,gauche,1
9,0.300,1780168743,11,254,127,gauche,1
9,0.300,1780168743,6,169,92,gauche,0
9,0.300,1780168743,13,120,78,gauche,0
9,0.300,1780168743,7,249,99,gauche,0
9,0.300,1780168743,17,-5,365,gauche,0
9,0.300,1780168743,14,516,517,gauche,0
9,0.300,1780168743,2,216,640,droite,1
9,0.300,1780168743,1,114,700,droite,1
9,0.300,1780168743,4,65,481,droite,0
9,0.300,1780168743,3,355,791,droite,1
9,0.300,1780168743,10,456,769,droite,1
9,0.300,1780168743,5,0,590,droite,0
9,0.300,1780168743,6,-1,590,droite,0
9,0.300,1780168743,7,-2,590,droite,0
10,0.333,1780168743,1,221,374,gauche,1
10,0.333,1780168743,5,56,497,gauche,0
10,0.333,1780168743,3,179,226,gauche,1
10,0.333,1780168743,2,385,354,gauche,1
10,0.333,1780168743,4,430,259,gauche,1
10,0.333,1780168743,8,198,120,gauche,0
10,0.333,1780168743,9,228,96,gauche,0
10,0.333,1780168743,12,273,80,gauche,0
10,0.333,1780168743,11,253,126,gauche,1
10,0.333,1780168743,16,176,118,gauche,0
10,0.333,1780168743,10,392,137,gauche,1
10,0.333,1780168743,6,169,89,gauche,0
10,0.333,1780168743,13,120,78,gauche,0
10,0.333,1780168743,17,-5,365,gauche,0
10,0.333,1780168743,14,516,517,gauche,0
10,0.333,1780168743,7,249,98,gauche,0
10,0.333,1780168743,1,114,699,droite,1
10,0.333,1780168743,2,219,644,droite,1
10,0.333,1780168743,4,65,481,droite,0
10,0.333,1780168743,3,351,791,droite,1
10,0.333,1780168743,10,456,768,droite,1
10,0.333,1780168743,5,0,590,droite,0
10,0.333,1780168743,6,-1,590,droite,0
10,0.333,1780168743,7,-2,590,droite,0
11,0.367,1780168743,2,385,352,gauche,1
11,0.367,1780168743,1,221,374,gauche,1
11,0.367,1780168743,5,56,497,gauche,0
11,0.367,1780168743,3,179,224,gauche,1
11,0.367,1780168743,4,430,258,gauche,1
11,0.367,1780168743,8,198,120,gauche,0
11,0.367,1780168743,9,228,96,gauche,0
11,0.367,1780168743,12,273,81,gauche,0
11,0.367,1780168743,11,251,124,gauche,0
11,0.367,1780168743,10,394,137,gauche,1
11,0.367,1780168743,16,176,118,gauche,0
11,0.367,1780168743,15,213,374,gauche,1
11,0.367,1780168743,14,516,517,gauche,0
11,0.367,1780168743,13,120,78,gauche,0
11,0.367,1780168743,1,114,699,droite,1
11,0.367,1780168743,2,224,645,droite,1
11,0.367,1780168743,10,453,761,droite,1
11,0.367,1780168743,4,65,482,droite,0
11,0.367,1780168743,3,347,792,droite,1
11,0.367,1780168743,5,0,589,droite,0
11,0.367,1780168743,6,-1,591,droite,0
11,0.367,1780168743,7,-2,590,droite,0
12,0.400,1780168743,2,385,352,gauche,1
12,0.400,1780168743,3,178,222,gauche,1
12,0.400,1780168743,4,430,258,gauche,1
12,0.400,1780168743,5,56,497,gauche,0
12,0.400,1780168743,8,198,121,gauche,0
12,0.400,1780168743,9,228,96,gauche,0
12,0.400,1780168743,1,221,373,gauche,1
12,0.400,1780168743,12,273,81,gauche,0
12,0.400,1780168743,15,212,373,gauche,1
12,0.400,1780168743,16,175,118,gauche,0
12,0.400,1780168743,13,87,68,gauche,0
12,0.400,1780168743,11,249,125,gauche,0
12,0.400,1780168743,10,395,137,gauche,1
12,0.400,1780168743,17,-6,364,gauche,0
12,0.400,1780168743,18,-16,313,gauche,0
12,0.400,1780168743,14,516,517,gauche,0
12,0.400,1780168743,2,226,646,droite,1
12,0.400,1780168743,4,65,482,droite,0
12,0.400,1780168743,1,114,699,droite,1
12,0.400,1780168743,10,452,752,droite,1
12,0.400,1780168743,3,345,793,droite,1
12,0.400,1780168743,5,0,590,droite,0
12,0.400,1780168743,6,-1,590,droite,0
12,0.400,1780168743,7,-2,590,droite,0
13,0.433,1780168743,2,385,352,gauche,1
13,0.433,1780168743,3,178,222,gauche,1
13,0.433,1780168743,4,430,258,gauche,1
13,0.433,1780168743,5,56,497,gauche,0
13,0.433,1780168743,8,198,121,gauche,0
13,0.433,1780168743,9,228,96,gauche,0
13,0.433,1780168743,1,221,373,gauche,1
13,0.433,1780168743,12,273,81,gauche,0
13,0.433,1780168743,15,212,373,gauche,1
13,0.433,1780168743,16,175,118,gauche,0
13,0.433,1780168743,11,249,125,gauche,0
13,0.433,1780168743,13,87,68,gauche,0
13,0.433,1780168743,10,395,137,gauche,1
13,0.433,1780168743,18,-16,313,gauche,0
13,0.433,1780168743,17,-6,364,gauche,0
13,0.433,1780168743,14,516,517,gauche,0
13,0.433,1780168743,2,226,646,droite,1
13,0.433,1780168743,4,65,482,droite,0
13,0.433,1780168743,1,114,699,droite,1
13,0.433,1780168743,10,452,752,droite,1
13,0.433,1780168743,3,345,793,droite,1
13,0.433,1780168743,5,0,590,droite,0
13,0.433,1780168743,6,-1,590,droite,0
13,0.433,1780168743,7,-2,590,droite,0
14,0.467,1780168743,1,222,373,gauche,1
14,0.467,1780168743,2,384,352,gauche,1
14,0.467,1780168743,4,431,258,gauche,1
14,0.467,1780168743,3,178,221,gauche,1
14,0.467,1780168743,8,198,121,gauche,0
14,0.467,1780168743,9,228,96,gauche,0
14,0.467,1780168743,5,56,497,gauche,0
14,0.467,1780168743,12,273,80,gauche,0
14,0.467,1780168743,16,173,118,gauche,0
14,0.467,1780168743,10,398,136,gauche,1
14,0.467,1780168743,11,247,126,gauche,1
14,0.467,1780168743,15,213,373,gauche,1
14,0.467,1780168743,7,249,86,gauche,0
14,0.467,1780168743,13,120,77,gauche,0
14,0.467,1780168743,14,516,517,gauche,0
14,0.467,1780168743,6,166,68,gauche,0
14,0.467,1780168743,4,64,483,droite,0
14,0.467,1780168743,2,228,647,droite,1
14,0.467,1780168743,10,450,747,droite,1
14,0.467,1780168743,1,114,698,droite,1
14,0.467,1780168743,3,342,813,droite,1
14,0.467,1780168743,5,0,590,droite,0
14,0.467,1780168743,6,-1,590,droite,0
14,0.467,1780168743,7,-2,590,droite,0
15,0.500,1780168743,2,385,351,gauche,1
15,0.500,1780168743,1,224,374,gauche,1
15,0.500,1780168743,4,431,258,gauche,1
15,0.500,1780168743,3,178,221,gauche,1
15,0.500,1780168743,8,198,121,gauche,0
15,0.500,1780168743,9,228,96,gauche,0
15,0.500,1780168743,5,58,501,gauche,0
15,0.500,1780168743,16,171,118,gauche,0
15,0.500,1780168743,12,273,80,gauche,0
15,0.500,1780168743,11,246,126,gauche,1
15,0.500,1780168743,10,399,136,gauche,1
15,0.500,1780168743,6,168,84,gauche,0
15,0.500,1780168743,7,250,89,gauche,0
15,0.500,1780168743,13,119,75,gauche,0
15,0.500,1780168743,14,516,517,gauche,0
15,0.500,1780168743,2,230,647,droite,1
15,0.500,1780168743,1,114,699,droite,1
15,0.500,1780168743,10,449,742,droite,1
15,0.500,1780168743,4,64,485,droite,0
15,0.500,1780168743,3,341,815,droite,1
15,0.500,1780168743,5,0,590,droite,0
15,0.500,1780168743,6,-1,590,droite,0
15,0.500,1780168743,9,345,815,droite,1
15,0.500,1780168743,7,-2,590,droite,0
16,0.533,1780168743,2,386,349,gauche,1
16,0.533,1780168743,1,224,374,gauche,1
16,0.533,1780168743,5,59,504,gauche,0
16,0.533,1780168743,4,432,258,gauche,1
16,0.533,1780168743,3,178,221,gauche,1
16,0.533,1780168743,8,198,121,gauche,0
16,0.533,1780168743,9,228,96,gauche,0
16,0.533,1780168743,12,273,81,gauche,0
16,0.533,1780168743,16,171,119,gauche,0
16,0.533,1780168743,11,244,128,gauche,1
16,0.533,1780168743,7,250,94,gauche,0
16,0.533,1780168743,18,85,68,gauche,0
16,0.533,1780168743,10,400,136,gauche,1
16,0.533,1780168743,6,168,83,gauche,0
16,0.533,1780168743,13,119,75,gauche,0
16,0.533,1780168743,14,516,517,gauche,0
16,0.533,1780168743,10,447,737,droite,1
16,0.533,1780168743,2,232,647,droite,1
16,0.533,1780168743,1,115,698,droite,1
16,0.533,1780168743,4,63,486,droite,0
16,0.533,1780168743,9,339,818,droite,1
16,0.533,1780168743,5,0,589,droite,0
16,0.533,1780168743,6,-1,591,droite,0
16,0.533,1780168743,3,342,817,droite,1
17,0.567,1780168743,1,225,375,gauche,1
17,0.567,1780168743,2,388,344,gauche,1
17,0.567,1780168743,5,60,507,gauche,0
17,0.567,1780168743,4,432,258,gauche,1
17,0.567,1780168743,3,178,221,gauche,1
17,0.567,1780168743,8,198,121,gauche,0
17,0.567,1780168743,9,228,96,gauche,0
17,0.567,1780168743,16,170,118,gauche,0
17,0.567,1780168743,12,273,80,gauche,0
17,0.567,1780168743,11,242,130,gauche,1
17,0.567,1780168743,7,250,95,gauche,0
17,0.567,1780168743,6,169,93,gauche,0
17,0.567,1780168743,10,401,136,gauche,1
17,0.567,1780168743,18,85,68,gauche,0
17,0.567,1780168743,13,119,73,gauche,0
17,0.567,1780168743,14,516,517,gauche,0
17,0.567,1780168743,4,63,489,droite,0
17,0.567,1780168743,2,233,647,droite,1
17,0.567,1780168743,1,114,700,droite,1
17,0.567,1780168743,10,447,734,droite,1
17,0.567,1780168743,9,338,819,droite,1
17,0.567,1780168743,6,-1,590,droite,0
17,0.567,1780168743,5,0,589,droite,0
18,0.600,1780168743,1,225,375,gauche,1
18,0.600,1780168743,2,393,339,gauche,1
18,0.600,1780168743,4,433,258,gauche,1
18,0.600,1780168743,3,177,221,gauche,1
18,0.600,1780168743,8,198,120,gauche,0
18,0.600,1780168743,5,61,508,gauche,0
18,0.600,1780168743,9,228,96,gauche,0
18,0.600,1780168743,11,240,133,gauche,1
18,0.600,1780168743,12,273,81,gauche,0
18,0.600,1780168743,7,249,98,gauche,0
18,0.600,1780168743,16,168,118,gauche,0
18,0.600,1780168743,6,169,89,gauche,0
18,0.600,1780168743,10,402,137,gauche,1
18,0.600,1780168743,18,84,67,gauche,0
18,0.600,1780168743,14,522,504,gauche,0
18,0.600,1780168743,13,119,73,gauche,0
18,0.600,1780168743,2,233,647,droite,1
18,0.600,1780168743,1,116,696,droite,1
18,0.600,1780168743,4,62,490,droite,0
18,0.600,1780168743,10,444,735,droite,1
18,0.600,1780168743,9,335,819,droite,1
18,0.600,1780168743,6,-1,590,droite,0
18,0.600,1780168743,5,0,589,droite,0
18,0.600,1780168743,7,-18,621,droite,0
19,0.633,1780168743,1,225,375,gauche,1
19,0.633,1780168743,2,393,339,gauche,1
19,0.633,1780168743,4,433,258,gauche,1
19,0.633,1780168743,3,177,221,gauche,1
19,0.633,1780168743,8,198,120,gauche,0
19,0.633,1780168743,5,61,508,gauche,0
19,0.633,1780168743,9,228,96,gauche,0
19,0.633,1780168743,11,240,133,gauche,1
19,0.633,1780168743,12,273,81,gauche,0
19,0.633,1780168743,7,249,98,gauche,0
19,0.633,1780168743,6,169,89,gauche,0
19,0.633,1780168743,16,168,118,gauche,0
19,0.633,1780168743,10,402,137,gauche,1
19,0.633,1780168743,18,84,67,gauche,0
19,0.633,1780168743,13,119,73,gauche,0
19,0.633,1780168743,14,522,504,gauche,0
19,0.633,1780168743,2,233,647,droite,1
19,0.633,1780168743,1,116,696,droite,1
19,0.633,1780168743,4,62,490,droite,0
19,0.633,1780168743,10,445,735,droite,1
19,0.633,1780168743,9,335,819,droite,1
19,0.633,1780168743,6,-1,590,droite,0
19,0.633,1780168743,5,0,590,droite,0
19,0.633,1780168743,7,-18,621,droite,0
20,0.667,1780168743,1,225,375,gauche,1
20,0.667,1780168743,2,390,331,gauche,1
20,0.667,1780168743,5,61,509,gauche,0
20,0.667,1780168743,4,433,257,gauche,1
20,0.667,1780168743,3,177,220,gauche,1
20,0.667,1780168743,8,198,120,gauche,0
20,0.667,1780168743,9,228,96,gauche,0
20,0.667,1780168743,11,239,134,gauche,1
20,0.667,1780168743,7,249,98,gauche,0
20,0.667,1780168743,6,169,90,gauche,0
20,0.667,1780168743,10,404,137,gauche,1
20,0.667,1780168743,12,273,80,gauche,0
20,0.667,1780168743,16,167,118,gauche,0
20,0.667,1780168743,18,83,67,gauche,0
20,0.667,1780168743,13,120,76,gauche,0
20,0.667,1780168743,14,522,504,gauche,0
20,0.667,1780168743,15,522,503,gauche,0
20,0.667,1780168743,2,234,647,droite,1
20,0.667,1780168743,1,116,694,droite,1
20,0.667,1780168743,10,442,733,droite,1
20,0.667,1780168743,9,333,819,droite,1
20,0.667,1780168743,4,61,492,droite,0
20,0.667,1780168743,6,-1,590,droite,0
20,0.667,1780168743,5,0,590,droite,0
20,0.667,1780168743,7,-18,621,droite,0
21,0.700,1780168743,2,390,329,gauche,1
21,0.700,1780168743,1,225,375,gauche,1
21,0.700,1780168743,3,176,218,gauche,1
21,0.700,1780168743,4,433,256,gauche,1
21,0.700,1780168743,5,61,510,gauche,0
21,0.700,1780168743,8,197,120,gauche,0
21,0.700,1780168743,9,228,95,gauche,0
21,0.700,1780168743,7,249,99,gauche,0
21,0.700,1780168743,6,168,90,gauche,0
21,0.700,1780168743,11,239,136,gauche,1
21,0.700,1780168743,16,166,118,gauche,0
21,0.700,1780168743,10,404,137,gauche,1
21,0.700,1780168743,12,273,81,gauche,0
21,0.700,1780168743,18,83,68,gauche,0
21,0.700,1780168743,14,522,504,gauche,0
21,0.700,1780168743,13,120,76,gauche,0
21,0.700,1780168743,2,235,647,droite,1
21,0.700,1780168743,1,117,693,droite,1
21,0.700,1780168743,10,441,733,droite,1
21,0.700,1780168743,9,330,820,droite,1
21,0.700,1780168743,4,62,491,droite,0
21,0.700,1780168743,6,-1,590,droite,0
21,0.700,1780168743,5,0,590,droite,0
21,0.700,1780168743,7,-18,621,droite,0
21,0.700,1780168743,8,0,589,droite,0
22,0.733,1780168743,1,225,375,gauche,1
22,0.733,1780168743,2,388,328,gauche,1
22,0.733,1780168743,3,175,216,gauche,1
22,0.733,1780168743,5,62,511,gauche,0
22,0.733,1780168743,8,197,120,gauche,0
22,0.733,1780168743,4,434,254,gauche,1
22,0.733,1780168743,6,168,91,gauche,0
22,0.733,1780168743,7,249,99,gauche,0
22,0.733,1780168743,9,228,94,gauche,0
22,0.733,1780168743,11,239,139,gauche,1
22,0.733,1780168743,12,273,80,gauche,0
22,0.733,1780168743,10,404,137,gauche,1
22,0.733,1780168743,16,164,119,gauche,0
22,0.733,1780168743,14,522,504,gauche,0
22,0.733,1780168743,13,122,77,gauche,0
22,0.733,1780168743,15,521,503,gauche,0
22,0.733,1780168743,2,234,650,droite,1
22,0.733,1780168743,1,117,691,droite,1
22,0.733,1780168743,10,439,730,droite,1
22,0.733,1780168743,9,328,821,droite,1
22,0.733,1780168743,4,62,491,droite,0
22,0.733,1780168743,6,-1,590,droite,0
22,0.733,1780168743,5,0,590,droite,0
22,0.733,1780168743,7,-18,621,droite,0
23,0.767,1780168743,1,225,375,gauche,1
23,0.767,1780168743,2,388,327,gauche,1
23,0.767,1780168743,5,61,511,gauche,0
23,0.767,1780168743,3,174,215,gauche,1
23,0.767,1780168743,8,197,120,gauche,0
23,0.767,1780168743,4,435,253,gauche,1
23,0.767,1780168743,6,169,92,gauche,0
23,0.767,1780168743,7,249,99,gauche,0
23,0.767,1780168743,11,238,140,gauche,1
23,0.767,1780168743,9,228,94,gauche,0
23,0.767,1780168743,12,273,80,gauche,0
23,0.767,1780168743,10,405,137,gauche,1
23,0.767,1780168743,16,164,118,gauche,0
23,0.767,1780168743,13,122,78,gauche,0
23,0.767,1780168743,14,522,504,gauche,0
23,0.767,1780168743,1,118,691,droite,1
23,0.767,1780168743,2,236,653,droite,1
23,0.767,1780168743,10,437,727,droite,1
23,0.767,1780168743,9,327,823,droite,1
23,0.767,1780168743,4,62,491,droite,0
23,0.767,1780168743,3,332,823,droite,1
23,0.767,1780168743,6,-1,590,droite,0
23,0.767,1780168743,5,0,590,droite,0
23,0.767,1780168743,7,-19,622,droite,0
23,0.767,1780168743,8,0,589,droite,0
24,0.800,1780168743,1,225,375,gauche,1
24,0.800,1780168743,5,61,511,gauche,0
24,0.800,1780168743,3,173,215,gauche,1
24,0.800,1780168743,2,388,326,gauche,1
24,0.800,1780168743,4,437,250,gauche,1
24,0.800,1780168743,8,197,120,gauche,0
24,0.800,1780168743,6,169,93,gauche,0
24,0.800,1780168743,7,249,99,gauche,0
24,0.800,1780168743,11,237,140,gauche,1
24,0.800,1780168743,12,274,80,gauche,0
24,0.800,1780168743,10,405,137,gauche,1
24,0.800,1780168743,9,227,76,gauche,0
24,0.800,1780168743,16,162,117,gauche,0
24,0.800,1780168743,13,122,78,gauche,0
24,0.800,1780168743,14,522,504,gauche,0
24,0.800,1780168743,15,521,503,gauche,0
24,0.800,1780168743,1,119,690,droite,1
24,0.800,1780168743,2,237,656,droite,1
24,0.800,1780168743,10,435,725,droite,1
24,0.800,1780168743,9,327,824,droite,1
24,0.800,1780168743,4,62,492,droite,0
24,0.800,1780168743,6,-1,590,droite,0
24,0.800,1780168743,8,0,589,droite,0
24,0.800,1780168743,7,-19,622,droite,0
25,0.833,1780168743,1,225,375,gauche,1
25,0.833,1780168743,5,61,511,gauche,0
25,0.833,1780168743,3,173,215,gauche,1
25,0.833,1780168743,2,388,326,gauche,1
25,0.833,1780168743,4,437,250,gauche,1
25,0.833,1780168743,8,197,120,gauche,0
25,0.833,1780168743,6,169,93,gauche,0
25,0.833,1780168743,7,249,99,gauche,0
25,0.833,1780168743,11,237,140,gauche,1
25,0.833,1780168743,12,274,80,gauche,0
25,0.833,1780168743,10,405,137,gauche,1
25,0.833,1780168743,9,227,76,gauche,0
25,0.833,1780168743,16,162,117,gauche,0
25,0.833,1780168743,13,122,78,gauche,0
25,0.833,1780168743,14,522,504,gauche,0
25,0.833,1780168743,15,521,503,gauche,0
25,0.833,1780168743,1,119,690,droite,1
25,0.833,1780168743,2,237,656,droite,1
25,0.833,1780168743,10,435,725,droite,1
25,0.833,1780168743,9,327,824,droite,1
25,0.833,1780168743,4,62,492,droite,0
25,0.833,1780168743,6,-1,590,droite,0
25,0.833,1780168743,8,0,589,droite,0
25,0.833,1780168743,7,-19,622,droite,0
26,0.867,1780168743,5,61,511,gauche,0
26,0.867,1780168743,1,225,375,gauche,1
26,0.867,1780168743,3,171,215,gauche,1
26,0.867,1780168743,2,389,322,gauche,1
26,0.867,1780168743,4,439,248,gauche,1
26,0.867,1780168743,8,197,120,gauche,0
26,0.867,1780168743,6,169,93,gauche,0
