frame,timestamp_s,timestamp_unix,player_id,X,Y,demi_terrain,on_terrain
0,0.000,1780168743,G1,278,229,gauche,1
0,0.000,1780168743,G2,140,238,gauche,1
0,0.000,1780168743,G3,104,108,gauche,1
0,0.000,1780168743,G4,330,144,gauche,1
0,0.000,1780168743,G5,-35,355,gauche,0
0,0.000,1780168743,G6,89,-30,gauche,0
0,0.000,1780168743,G7,165,-23,gauche,0
0,0.000,1780168743,G8,146,-27,gauche,0
0,0.000,1780168743,G9,118,-1,gauche,0
0,0.000,1780168743,G10,297,6,gauche,1
0,0.000,1780168743,G11,191,-45,gauche,0
0,0.000,1780168743,G12,179,3,gauche,1
0,0.000,1780168743,G13,40,-56,gauche,0
0,0.000,1780168743,D1,41,567,droite,1
0,0.000,1780168743,D2,134,512,droite,1
0,0.000,1780168743,D3,268,618,droite,1
1,0.033,1780168743,G1,278,229,gauche,1
1,0.033,1780168743,G2,140,238,gauche,1
1,0.033,1780168743,G3,104,108,gauche,1
1,0.033,1780168743,G4,330,144,gauche,1
1,0.033,1780168743,G5,-35,355,gauche,0
1,0.033,1780168743,G6,89,-30,gauche,0
1,0.033,1780168743,G7,165,-23,gauche,0
1,0.033,1780168743,G8,146,-27,gauche,0
1,0.033,1780168743,G9,118,-1,gauche,0
1,0.033,1780168743,G10,297,6,gauche,1
1,0.033,1780168743,G11,191,-45,gauche,0
1,0.033,1780168743,G13,40,-56,gauche,0
1,0.033,1780168743,G12,179,3,gauche,1
1,0.033,1780168743,D1,41,567,droite,1
1,0.033,1780168743,D2,134,511,droite,1
1,0.033,1780168743,D3,268,618,droite,1
2,0.067,1780168743,G2,140,237,gauche,1
2,0.067,1780168743,G1,279,229,gauche,1
2,0.067,1780168743,G3,104,108,gauche,1
2,0.067,1780168743,G4,331,145,gauche,1
2,0.067,1780168743,G6,89,-30,gauche,0
2,0.067,1780168743,G9,118,-1,gauche,0
2,0.067,1780168743,G7,165,-23,gauche,0
2,0.067,1780168743,G8,146,-27,gauche,0
2,0.067,1780168743,G5,-35,355,gauche,0
2,0.067,1780168743,G10,298,6,gauche,1
2,0.067,1780168743,G12,178,4,gauche,1
2,0.067,1780168743,G13,40,-55,gauche,0
2,0.067,1780168743,G11,190,-46,gauche,0
2,0.067,1780168743,D1,42,567,droite,1
2,0.067,1780168743,D2,136,511,droite,1
2,0.067,1780168743,D3,267,620,droite,1
2,0.067,1780168743,D5,-114,450,droite,0
3,0.100,1780168743,G1,279,229,gauche,1
3,0.100,1780168743,G2,140,237,gauche,1
3,0.100,1780168743,G3,104,108,gauche,1
3,0.100,1780168743,G4,331,144,gauche,1
3,0.100,1780168743,G5,-35,355,gauche,0
3,0.100,1780168743,G6,89,-30,gauche,0
3,0.100,1780168743,G9,118,-1,gauche,0
3,0.100,1780168743,G7,165,-23,gauche,0
3,0.100,1780168743,G8,146,-27,gauche,0
3,0.100,1780168743,G10,298,5,gauche,1
3,0.100,1780168743,G12,177,3,gauche,1
3,0.100,1780168743,G11,190,-46,gauche,0
3,0.100,1780168743,G13,40,-55,gauche,0
3,0.100,1780168743,D1,42,568,droite,1
3,0.100,1780168743,D2,137,511,droite,1
3,0.100,1780168743,D3,266,625,droite,1
3,0.100,1780168743,D5,-114,450,droite,0
4,0.133,1780168743,G1,280,228,gauche,1
4,0.133,1780168743,G2,141,237,gauche,1
4,0.133,1780168743,G3,104,108,gauche,1
4,0.133,1780168743,G4,331,143,gauche,1
4,0.133,1780168743,G5,-35,356,gauche,0
4,0.133,1780168743,G9,117,-1,gauche,0
4,0.133,1780168743,G7,166,-23,gauche,0
4,0.133,1780168743,G6,88,-33,gauche,0
4,0.133,1780168743,G8,146,-27,gauche,0
4,0.133,1780168743,G10,299,5,gauche,1
4,0.133,1780168743,G11,189,-45,gauche,0
4,0.133,1780168743,G13,39,-55,gauche,0
4,0.133,1780168743,G12,176,4,gauche,1
4,0.133,1780168743,D2,138,511,droite,1
4,0.133,1780168743,D1,42,567,droite,1
4,0.133,1780168743,D3,270,631,droite,1
4,0.133,1780168743,D5,-114,450,droite,0
5,0.167,1780168743,G2,143,237,gauche,1
5,0.167,1780168743,G1,282,228,gauche,1
5,0.167,1780168743,G5,-35,356,gauche,0
5,0.167,1780168743,G4,332,141,gauche,1
5,0.167,1780168743,G3,104,108,gauche,1
5,0.167,1780168743,G9,118,-1,gauche,0
5,0.167,1780168743,G8,146,-27,gauche,0
5,0.167,1780168743,G7,166,-23,gauche,0
5,0.167,1780168743,G6,89,-30,gauche,0
5,0.167,1780168743,G10,300,5,gauche,1
5,0.167,1780168743,G11,189,-45,gauche,0
5,0.167,1780168743,G12,175,3,gauche,1
5,0.167,1780168743,D1,43,567,droite,1
5,0.167,1780168743,D2,138,511,droite,1
5,0.167,1780168743,D3,269,636,droite,1
5,0.167,1780168743,G13,39,-55,gauche,0
5,0.167,1780168743,D5,-114,450,droite,0
6,0.200,1780168743,G2,144,237,gauche,1
6,0.200,1780168743,G5,-35,357,gauche,0
6,0.200,1780168743,G1,285,226,gauche,1
6,0.200,1780168743,G3,104,108,gauche,1
6,0.200,1780168743,G4,332,138,gauche,1
6,0.200,1780168743,G9,118,-1,gauche,0
6,0.200,1780168743,G8,146,-27,gauche,0
6,0.200,1780168743,G10,300,6,gauche,1
6,0.200,1780168743,G6,89,-30,gauche,0
6,0.200,1780168743,G13,99,-11,gauche,0
6,0.200,1780168743,G7,165,-24,gauche,0
6,0.200,1780168743,G12,175,4,gauche,1
6,0.200,1780168743,G11,189,-45,gauche,0
6,0.200,1780168743,D2,139,511,droite,1
6,0.200,1780168743,D1,43,567,droite,1
6,0.200,1780168743,D3,269,643,droite,1
6,0.200,1780168743,D6,367,634,droite,1
6,0.200,1780168743,D5,-114,450,droite,0
7,0.233,1780168743,G2,144,237,gauche,1
7,0.233,1780168743,G5,-35,357,gauche,0
7,0.233,1780168743,G1,285,226,gauche,1
7,0.233,1780168743,G3,104,108,gauche,1
7,0.233,1780168743,G4,332,138,gauche,1
7,0.233,1780168743,G9,118,-1,gauche,0
7,0.233,1780168743,G8,146,-27,gauche,0
7,0.233,1780168743,G10,300,6,gauche,1
7,0.233,1780168743,G6,89,-30,gauche,0
7,0.233,1780168743,G13,99,-11,gauche,0
7,0.233,1780168743,G7,165,-24,gauche,0
7,0.233,1780168743,G12,175,4,gauche,1
7,0.233,1780168743,G11,189,-45,gauche,0
7,0.233,1780168743,D2,139,511,droite,1
7,0.233,1780168743,D1,43,567,droite,1
7,0.233,1780168743,D3,269,643,droite,1
7,0.233,1780168743,D6,367,634,droite,1
7,0.233,1780168743,D5,-114,450,droite,0
8,0.267,1780168743,G1,285,225,gauche,1
8,0.267,1780168743,G5,-36,360,gauche,0
8,0.267,1780168743,G3,104,107,gauche,1
8,0.267,1780168743,G4,334,133,gauche,1
8,0.267,1780168743,G2,145,237,gauche,1
8,0.267,1780168743,G9,118,-1,gauche,0
8,0.267,1780168743,G8,146,-27,gauche,0
8,0.267,1780168743,G14,139,237,gauche,1
8,0.267,1780168743,G10,301,6,gauche,1
8,0.267,1780168743,G13,99,-8,gauche,0
8,0.267,1780168743,G11,189,-45,gauche,0
8,0.267,1780168743,G6,88,-32,gauche,0
8,0.267,1780168743,D1,43,567,droite,1
8,0.267,1780168743,D2,141,516,droite,1
8,0.267,1780168743,D6,367,634,droite,1
8,0.267,1780168743,D3,268,648,droite,1
8,0.267,1780168743,D5,-119,778,droite,0
8,0.267,1780168743,G7,165,-24,gauche,0
8,0.267,1780168743,G12,175,4,gauche,1
9,0.300,1780168743,G1,289,221,gauche,1
9,0.300,1780168743,G3,105,106,gauche,1
9,0.300,1780168743,G5,-34,356,gauche,0
9,0.300,1780168743,G4,335,130,gauche,1
9,0.300,1780168743,G9,118,-1,gauche,0
9,0.300,1780168743,G2,146,237,gauche,1
9,0.300,1780168743,G8,146,-27,gauche,0
9,0.300,1780168743,G14,141,237,gauche,1
9,0.300,1780168743,G13,98,-5,gauche,0
9,0.300,1780168743,G10,303,6,gauche,1
9,0.300,1780168743,G11,188,-45,gauche,0
9,0.300,1780168743,G12,172,5,gauche,1
9,0.300,1780168743,D2,141,513,droite,1
9,0.300,1780168743,D1,43,567,droite,1
9,0.300,1780168743,D3,264,649,droite,1
9,0.300,1780168743,D6,366,634,droite,1
9,0.300,1780168743,G6,88,-32,gauche,0
9,0.300,1780168743,G7,165,-24,gauche,0
9,0.300,1780168743,D5,-119,778,droite,0
10,0.333,1780168743,G1,290,217,gauche,1
10,0.333,1780168743,G5,-34,356,gauche,0
10,0.333,1780168743,G3,105,105,gauche,1
10,0.333,1780168743,G4,336,127,gauche,1
10,0.333,1780168743,G9,118,-1,gauche,0
10,0.333,1780168743,G8,146,-27,gauche,0
10,0.333,1780168743,G2,146,237,gauche,1
10,0.333,1780168743,G14,141,237,gauche,1
10,0.333,1780168743,G13,97,-5,gauche,0
10,0.333,1780168743,G10,304,6,gauche,1
10,0.333,1780168743,G11,188,-45,gauche,0
10,0.333,1780168743,G12,171,5,gauche,1
10,0.333,1780168743,D1,43,567,droite,1
10,0.333,1780168743,D2,144,518,droite,1
10,0.333,1780168743,D3,259,647,droite,1
10,0.333,1780168743,D6,365,633,droite,1
10,0.333,1780168743,G6,88,-32,gauche,0
10,0.333,1780168743,G7,165,-24,gauche,0
10,0.333,1780168743,D5,-119,778,droite,0
11,0.367,1780168743,G1,290,215,gauche,1
11,0.367,1780168743,G3,105,103,gauche,1
11,0.367,1780168743,G5,-34,356,gauche,0
11,0.367,1780168743,G4,336,126,gauche,1
11,0.367,1780168743,G9,118,-1,gauche,0
11,0.367,1780168743,G2,146,236,gauche,1
11,0.367,1780168743,G8,146,-27,gauche,0
11,0.367,1780168743,G14,138,236,gauche,1
11,0.367,1780168743,G12,169,5,gauche,1
11,0.367,1780168743,G10,305,6,gauche,1
11,0.367,1780168743,G11,188,-46,gauche,0
11,0.367,1780168743,G13,96,-5,gauche,0
11,0.367,1780168743,D1,43,568,droite,1
11,0.367,1780168743,D2,146,518,droite,1
11,0.367,1780168743,D3,257,650,droite,1
11,0.367,1780168743,D6,362,625,droite,1
11,0.367,1780168743,G6,88,-32,gauche,0
11,0.367,1780168743,G7,165,-24,gauche,0
11,0.367,1780168743,D5,-119,778,droite,0
12,0.400,1780168743,G1,289,215,gauche,1
12,0.400,1780168743,G3,105,102,gauche,1
12,0.400,1780168743,G4,336,126,gauche,1
12,0.400,1780168743,G5,-34,357,gauche,0
12,0.400,1780168743,G9,118,-1,gauche,0
12,0.400,1780168743,G8,146,-27,gauche,0
12,0.400,1780168743,G2,146,236,gauche,1
12,0.400,1780168743,G14,140,236,gauche,1
12,0.400,1780168743,G11,188,-45,gauche,0
12,0.400,1780168743,G12,167,4,gauche,1
12,0.400,1780168743,G13,95,-5,gauche,0
12,0.400,1780168743,D2,150,519,droite,1
12,0.400,1780168743,D1,43,567,droite,1
12,0.400,1780168743,D6,360,617,droite,1
12,0.400,1780168743,D3,255,651,droite,1
12,0.400,1780168743,G6,88,-32,gauche,0
12,0.400,1780168743,G7,165,-24,gauche,0
12,0.400,1780168743,G10,305,6,gauche,1
12,0.400,1780168743,D5,-119,778,droite,0
13,0.433,1780168743,G1,289,215,gauche,1
13,0.433,1780168743,G3,105,102,gauche,1
13,0.433,1780168743,G4,336,126,gauche,1
13,0.433,1780168743,G5,-34,357,gauche,0
13,0.433,1780168743,G9,118,-1,gauche,0
13,0.433,1780168743,G8,146,-27,gauche,0
13,0.433,1780168743,G14,139,236,gauche,1
13,0.433,1780168743,G2,146,236,gauche,1
13,0.433,1780168743,G11,188,-45,gauche,0
13,0.433,1780168743,G12,167,4,gauche,1
13,0.433,1780168743,G13,95,-5,gauche,0
13,0.433,1780168743,D2,150,519,droite,1
13,0.433,1780168743,D1,43,567,droite,1
13,0.433,1780168743,D6,360,617,droite,1
13,0.433,1780168743,D3,255,651,droite,1
13,0.433,1780168743,G6,88,-32,gauche,0
13,0.433,1780168743,G7,165,-24,gauche,0
13,0.433,1780168743,G10,305,6,gauche,1
13,0.433,1780168743,D5,-119,778,droite,0
14,0.467,1780168743,G1,289,216,gauche,1
14,0.467,1780168743,G4,337,126,gauche,1
14,0.467,1780168743,G3,105,100,gauche,1
14,0.467,1780168743,G9,118,-1,gauche,0
14,0.467,1780168743,G5,-34,358,gauche,0
14,0.467,1780168743,G8,146,-27,gauche,0
14,0.467,1780168743,G14,141,236,gauche,1
14,0.467,1780168743,G2,147,236,gauche,1
14,0.467,1780168743,G13,93,-4,gauche,0
14,0.467,1780168743,G11,188,-45,gauche,0
14,0.467,1780168743,G12,165,4,gauche,1
14,0.467,1780168743,D2,151,519,droite,1
14,0.467,1780168743,D1,43,567,droite,1
14,0.467,1780168743,D6,358,612,droite,1
14,0.467,1780168743,D3,253,668,droite,1
14,0.467,1780168743,G6,88,-32,gauche,0
14,0.467,1780168743,G7,165,-24,gauche,0
14,0.467,1780168743,G10,305,6,gauche,1
14,0.467,1780168743,D5,-119,778,droite,0
15,0.500,1780168743,G1,289,214,gauche,1
15,0.500,1780168743,G2,148,236,gauche,1
15,0.500,1780168743,G4,337,126,gauche,1
15,0.500,1780168743,G3,105,100,gauche,1
15,0.500,1780168743,G5,-34,361,gauche,0
15,0.500,1780168743,G9,118,-1,gauche,0
15,0.500,1780168743,G8,146,-27,gauche,0
15,0.500,1780168743,G11,188,-45,gauche,0
15,0.500,1780168743,G12,163,5,gauche,1
15,0.500,1780168743,G13,92,-5,gauche,0
15,0.500,1780168743,G14,141,237,gauche,1
15,0.500,1780168743,D2,154,519,droite,1
15,0.500,1780168743,D6,357,606,droite,1
15,0.500,1780168743,D1,43,567,droite,1
15,0.500,1780168743,D3,252,670,droite,1
15,0.500,1780168743,G6,88,-32,gauche,0
15,0.500,1780168743,G7,165,-24,gauche,0
15,0.500,1780168743,G10,305,6,gauche,1
15,0.500,1780168743,D5,-119,778,droite,0
16,0.533,1780168743,G1,290,213,gauche,1
16,0.533,1780168743,G2,149,237,gauche,1
16,0.533,1780168743,G3,104,100,gauche,1
16,0.533,1780168743,G4,338,126,gauche,1
16,0.533,1780168743,G5,-33,364,gauche,0
16,0.533,1780168743,G9,118,-1,gauche,0
16,0.533,1780168743,G8,146,-27,gauche,0
16,0.533,1780168743,G12,162,7,gauche,1
16,0.533,1780168743,G13,91,-4,gauche,0
16,0.533,1780168743,G11,188,-45,gauche,0
16,0.533,1780168743,G6,-5,-72,gauche,0
16,0.533,1780168743,G7,166,-29,gauche,0
16,0.533,1780168743,G10,311,5,gauche,1
16,0.533,1780168743,D6,354,600,droite,1
16,0.533,1780168743,D1,43,566,droite,1
16,0.533,1780168743,D7,152,519,droite,1
16,0.533,1780168743,D3,251,673,droite,1
16,0.533,1780168743,D2,155,520,droite,1
16,0.533,1780168743,D5,-119,778,droite,0
16,0.533,1780168743,G14,141,237,gauche,1
17,0.567,1780168743,G2,149,237,gauche,1
17,0.567,1780168743,G5,-33,367,gauche,0
17,0.567,1780168743,G1,292,209,gauche,1
17,0.567,1780168743,G4,338,126,gauche,1
17,0.567,1780168743,G3,104,100,gauche,1
17,0.567,1780168743,G9,118,-1,gauche,0
17,0.567,1780168743,G8,145,-27,gauche,0
17,0.567,1780168743,G12,160,10,gauche,1
17,0.567,1780168743,G11,189,-45,gauche,0
17,0.567,1780168743,G13,91,-4,gauche,0
17,0.567,1780168743,G7,166,-34,gauche,0
17,0.567,1780168743,G6,-5,-72,gauche,0
17,0.567,1780168743,G15,87,-35,gauche,0
17,0.567,1780168743,D2,156,519,droite,1
17,0.567,1780168743,D6,353,599,droite,1
17,0.567,1780168743,D1,43,567,droite,1
17,0.567,1780168743,D3,250,675,droite,1
17,0.567,1780168743,D8,-114,450,droite,0
17,0.567,1780168743,G10,311,5,gauche,1
17,0.567,1780168743,D5,-119,778,droite,0
17,0.567,1780168743,G14,141,237,gauche,1
17,0.567,1780168743,D7,152,519,droite,1
18,0.600,1780168743,G2,149,237,gauche,1
18,0.600,1780168743,G3,104,100,gauche,1
18,0.600,1780168743,G4,339,125,gauche,1
18,0.600,1780168743,G1,294,203,gauche,1
18,0.600,1780168743,G9,117,-1,gauche,0
18,0.600,1780168743,G5,-33,368,gauche,0
18,0.600,1780168743,G12,159,13,gauche,1
18,0.600,1780168743,G8,146,-27,gauche,0
18,0.600,1780168743,G13,89,-4,gauche,0
18,0.600,1780168743,G15,87,-37,gauche,0
18,0.600,1780168743,G11,189,-46,gauche,0
18,0.600,1780168743,G6,-6,-74,gauche,0
18,0.600,1780168743,G7,166,-35,gauche,0
18,0.600,1780168743,D2,156,519,droite,1
18,0.600,1780168743,D1,44,564,droite,1
18,0.600,1780168743,D6,351,599,droite,1
18,0.600,1780168743,D7,247,675,droite,1
18,0.600,1780168743,D3,250,675,droite,1
18,0.600,1780168743,G10,311,5,gauche,1
18,0.600,1780168743,D5,-119,778,droite,0
18,0.600,1780168743,G14,141,237,gauche,1
18,0.600,1780168743,D8,-114,450,droite,0
19,0.633,1780168743,G2,149,237,gauche,1
19,0.633,1780168743,G3,104,100,gauche,1
19,0.633,1780168743,G4,339,125,gauche,1
19,0.633,1780168743,G9,117,-1,gauche,0
19,0.633,1780168743,G1,295,203,gauche,1
19,0.633,1780168743,G5,-33,368,gauche,0
19,0.633,1780168743,G12,159,13,gauche,1
19,0.633,1780168743,G8,146,-27,gauche,0
19,0.633,1780168743,G13,89,-4,gauche,0
19,0.633,1780168743,G11,189,-46,gauche,0
19,0.633,1780168743,G15,87,-37,gauche,0
19,0.633,1780168743,G6,-6,-74,gauche,0
19,0.633,1780168743,G7,166,-37,gauche,0
19,0.633,1780168743,D2,156,519,droite,1
19,0.633,1780168743,D1,44,564,droite,1
19,0.633,1780168743,D6,351,599,droite,1
19,0.633,1780168743,D7,247,675,droite,1
19,0.633,1780168743,G10,311,5,gauche,1
19,0.633,1780168743,D3,250,675,droite,1
19,0.633,1780168743,D5,-119,778,droite,0
19,0.633,1780168743,G14,141,237,gauche,1
19,0.633,1780168743,D8,-114,450,droite,0
20,0.667,1780168743,G2,149,237,gauche,1
20,0.667,1780168743,G3,104,99,gauche,1
20,0.667,1780168743,G1,294,196,gauche,1
20,0.667,1780168743,G4,339,125,gauche,1
20,0.667,1780168743,G5,-33,370,gauche,0
20,0.667,1780168743,G9,118,-1,gauche,0
20,0.667,1780168743,G12,157,14,gauche,1
20,0.667,1780168743,G8,146,-27,gauche,0
20,0.667,1780168743,G15,87,-37,gauche,0
20,0.667,1780168743,G11,189,-45,gauche,0
20,0.667,1780168743,G13,88,-4,gauche,0
20,0.667,1780168743,G7,166,-35,gauche,0
20,0.667,1780168743,G6,-7,-73,gauche,0
20,0.667,1780168743,D2,156,520,droite,1
20,0.667,1780168743,D1,45,562,droite,1
20,0.667,1780168743,D6,351,599,droite,1
20,0.667,1780168743,D7,245,675,droite,1
20,0.667,1780168743,G10,311,5,gauche,1
20,0.667,1780168743,D3,250,675,droite,1
20,0.667,1780168743,D5,-119,778,droite,0
20,0.667,1780168743,G14,141,237,gauche,1
20,0.667,1780168743,D8,-114,450,droite,0
21,0.700,1780168743,G2,149,237,gauche,1
21,0.700,1780168743,G1,294,194,gauche,1
21,0.700,1780168743,G3,102,97,gauche,1
21,0.700,1780168743,G4,340,123,gauche,1
21,0.700,1780168743,G9,118,-1,gauche,0
21,0.700,1780168743,G5,-33,370,gauche,0
21,0.700,1780168743,G12,157,17,gauche,1
21,0.700,1780168743,G15,87,-36,gauche,0
21,0.700,1780168743,G8,146,-27,gauche,0
21,0.700,1780168743,G7,166,-35,gauche,0
21,0.700,1780168743,G11,189,-45,gauche,0
21,0.700,1780168743,G10,316,4,gauche,1
21,0.700,1780168743,G6,-8,-73,gauche,0
21,0.700,1780168743,G13,87,-4,gauche,0
21,0.700,1780168743,D2,157,520,droite,1
21,0.700,1780168743,D1,46,561,droite,1
21,0.700,1780168743,D6,347,598,droite,1
21,0.700,1780168743,D7,242,675,droite,1
21,0.700,1780168743,D3,250,675,droite,1
21,0.700,1780168743,D5,-119,778,droite,0
21,0.700,1780168743,G14,141,237,gauche,1
21,0.700,1780168743,D8,-114,450,droite,0
22,0.733,1780168743,G2,149,237,gauche,1
22,0.733,1780168743,G1,293,194,gauche,1
22,0.733,1780168743,G3,101,95,gauche,1
22,0.733,1780168743,G9,118,-1,gauche,0
22,0.733,1780168743,G4,340,122,gauche,1
22,0.733,1780168743,G5,-33,370,gauche,0
22,0.733,1780168743,G12,157,18,gauche,1
22,0.733,1780168743,G15,87,-35,gauche,0
22,0.733,1780168743,G7,166,-34,gauche,0
22,0.733,1780168743,G13,86,-4,gauche,0
22,0.733,1780168743,G10,316,4,gauche,1
22,0.733,1780168743,G8,146,-29,gauche,0
22,0.733,1780168743,G11,189,-45,gauche,0
22,0.733,1780168743,D2,157,523,droite,1
22,0.733,1780168743,D1,47,560,droite,1
22,0.733,1780168743,D6,345,595,droite,1
22,0.733,1780168743,D7,240,677,droite,1
22,0.733,1780168743,G6,-8,-73,gauche,0
22,0.733,1780168743,D3,250,675,droite,1
22,0.733,1780168743,D5,-119,778,droite,0
22,0.733,1780168743,G14,141,237,gauche,1
22,0.733,1780168743,D8,-114,450,droite,0
23,0.767,1780168743,G2,149,237,gauche,1
23,0.767,1780168743,G1,292,193,gauche,1
23,0.767,1780168743,G5,-33,370,gauche,0
23,0.767,1780168743,G3,101,95,gauche,1
23,0.767,1780168743,G4,341,120,gauche,1
23,0.767,1780168743,G9,118,-1,gauche,0
23,0.767,1780168743,G12,157,18,gauche,1
23,0.767,1780168743,G15,87,-35,gauche,0
23,0.767,1780168743,G7,166,-24,gauche,0
23,0.767,1780168743,G10,316,4,gauche,1
23,0.767,1780168743,G8,145,-30,gauche,0
23,0.767,1780168743,G13,84,-4,gauche,0
23,0.767,1780168743,G11,189,-45,gauche,0
23,0.767,1780168743,D2,158,525,droite,1
23,0.767,1780168743,D1,48,559,droite,1
23,0.767,1780168743,D6,343,592,droite,1
23,0.767,1780168743,D7,239,679,droite,1
23,0.767,1780168743,D3,243,679,droite,1
23,0.767,1780168743,G6,-8,-73,gauche,0
23,0.767,1780168743,D5,-119,778,droite,0
23,0.767,1780168743,G14,141,237,gauche,1
23,0.767,1780168743,D8,-114,450,droite,0
24,0.800,1780168743,G5,-32,370,gauche,0
24,0.800,1780168743,G2,148,238,gauche,1
24,0.800,1780168743,G1,292,192,gauche,1
24,0.800,1780168743,G3,99,95,gauche,1
24,0.800,1780168743,G9,118,-1,gauche,0
24,0.800,1780168743,G4,343,118,gauche,1
24,0.800,1780168743,G15,87,-35,gauche,0
24,0.800,1780168743,G7,166,-24,gauche,0
24,0.800,1780168743,G12,156,18,gauche,1
24,0.800,1780168743,G10,317,4,gauche,1
24,0.800,1780168743,G13,84,-5,gauche,0
24,0.800,1780168743,G8,143,-49,gauche,0
24,0.800,1780168743,G11,189,-45,gauche,0
24,0.800,1780168743,D1,49,559,droite,1
24,0.800,1780168743,D2,160,527,droite,1
24,0.800,1780168743,D6,340,588,droite,1
24,0.800,1780168743,D7,240,679,droite,1
24,0.800,1780168743,G6,-8,-73,gauche,0
24,0.800,1780168743,D3,243,679,droite,1
24,0.800,1780168743,D5,-119,778,droite,0
24,0.800,1780168743,G14,141,237,gauche,1
24,0.800,1780168743,D8,-114,450,droite,0
25,0.833,1780168743,G5,-32,370,gauche,0
25,0.833,1780168743,G2,148,238,gauche,1
25,0.833,1780168743,G1,292,192,gauche,1
25,0.833,1780168743,G3,99,95,gauche,1
25,0.833,1780168743,G9,118,-1,gauche,0
25,0.833,1780168743,G4,343,118,gauche,1
25,0.833,1780168743,G15,87,-35,gauche,0
25,0.833,1780168743,G7,166,-24,gauche,0
25,0.833,1780168743,G12,156,18,gauche,1
25,0.833,1780168743,G10,317,4,gauche,1
25,0.833,1780168743,G13,84,-5,gauche,0
25,0.833,1780168743,G8,143,-49,gauche,0
25,0.833,1780168743,G11,189,-45,gauche,0
25,0.833,1780168743,D1,49,559,droite,1
25,0.833,1780168743,D2,160,526,droite,1
25,0.833,1780168743,D6,340,588,droite,1
25,0.833,1780168743,D7,240,679,droite,1
25,0.833,1780168743,G6,-8,-73,gauche,0
25,0.833,1780168743,D3,243,679,droite,1
25,0.833,1780168743,D5,-119,778,droite,0
25,0.833,1780168743,G14,141,237,gauche,1
25,0.833,1780168743,D8,-114,450,droite,0
26,0.867,1780168743,G5,-33,370,gauche,0
26,0.867,1780168743,G2,148,238,gauche,1
26,0.867,1780168743,G1,292,188,gauche,1
26,0.867,1780168743,G3,97,94,gauche,1
26,0.867,1780168743,G9,118,-1,gauche,0
26,0.867,1780168743,G4,345,116,gauche,1
26,0.867,1780168743,G15,87,-35,gauche,0
26,0.867,1780168743,G7,166,-24,gauche,0
26,0.867,1780168743,G12,155,19,gauche,1
26,0.867,1780168743,G10,317,4,gauche,1
26,0.867,1780168743,G13,83,-3,gauche,0
26,0.867,1780168743,D2,161,528,droite,1
26,0.867,1780168743,D1,49,558,droite,1
26,0.867,1780168743,D6,338,585,droite,1
26,0.867,1780168743,D7,240,685,droite,1
26,0.867,1780168743,G6,-8,-73,gauche,0
26,0.867,1780168743,G8,143,-49,gauche,0
26,0.867,1780168743,G11,189,-45,gauche,0
26,0.867,1780168743,D3,243,679,droite,1
26,0.867,1780168743,D5,-119,778,droite,0
26,0.867,1780168743,D8,-114,450,droite,0
27,0.900,1780168743,G5,-32,371,gauche,0
27,0.900,1780168743,G2,149,238,gauche,1
27,0.900,1780168743,G3,95,94,gauche,1
27,0.900,1780168743,G1,293,184,gauche,1
27,0.900,1780168743,G9,118,-1,gauche,0
27,0.900,1780168743,G15,88,-33,gauche,0
27,0.900,1780168743,G4,347,114,gauche,1
27,0.900,1780168743,G7,166,-24,gauche,0
27,0.900,1780168743,G12,152,19,gauche,1
27,0.900,1780168743,G13,82,-4,gauche,0
27,0.900,1780168743,G11,189,-46,gauche,0
27,0.900,1780168743,D1,49,557,droite,1
27,0.900,1780168743,D2,163,531,droite,1
27,0.900,1780168743,D6,336,585,droite,1
27,0.900,1780168743,D7,240,687,droite,1
27,0.900,1780168743,G6,-8,-73,gauche,0
27,0.900,1780168743,G8,143,-49,gauche,0
27,0.900,1780168743,G10,317,4,gauche,1
27,0.900,1780168743,D3,243,679,droite,1
27,0.900,1780168743,D8,-114,450,droite,0
28,0.933,1780168743,G5,-32,371,gauche,0
28,0.933,1780168743,G2,149,238,gauche,1
28,0.933,1780168743,G1,293,177,gauche,1
28,0.933,1780168743,G3,93,94,gauche,1
28,0.933,1780168743,G9,118,-1,gauche,0
28,0.933,1780168743,G15,88,-33,gauche,0
28,0.933,1780168743,G7,166,-24,gauche,0
28,0.933,1780168743,G4,348,112,gauche,1
28,0.933,1780168743,G12,150,18,gauche,1
28,0.933,1780168743,G13,81,-3,gauche,0
28,0.933,1780168743,G11,189,-46,gauche,0
28,0.933,1780168743,D2,164,530,droite,1
28,0.933,1780168743,D1,50,556,droite,1
28,0.933,1780168743,D6,335,585,droite,1
28,0.933,1780168743,D7,239,691,droite,1
28,0.933,1780168743,G6,-8,-73,gauche,0
28,0.933,1780168743,G8,143,-49,gauche,0
28,0.933,1780168743,G10,317,4,gauche,1
28,0.933,1780168743,D3,243,679,droite,1
29,0.967,1780168743,G2,149,238,gauche,1
29,0.967,1780168743,G5,-32,371,gauche,0
29,0.967,1780168743,G1,293,175,gauche,1
29,0.967,1780168743,G3,92,94,gauche,1
29,0.967,1780168743,G9,118,-1,gauche,0
29,0.967,1780168743,G15,87,-34,gauche,0
29,0.967,1780168743,G7,166,-24,gauche,0
29,0.967,1780168743,G4,348,110,gauche,1
29,0.967,1780168743,G12,147,20,gauche,1
29,0.967,1780168743,G13,81,-3,gauche,0
29,0.967,1780168743,D2,165,530,droite,1
