frame,timestamp_s,timestamp_unix,player_id,X,Y,cam,on_terrain
15,0.500,1780168743,4,337,126,gauche,1
15,0.500,1780168743,3,105,100,gauche,1
15,0.500,1780168743,5,-35,380,gauche,0
15,0.500,1780168743,9,118,-1,gauche,0
15,0.500,1780168743,8,146,-27,gauche,0
15,0.500,1780168743,11,188,-45,gauche,0
15,0.500,1780168743,12,163,5,gauche,1
15,0.500,1780168743,13,92,-5,gauche,0
15,0.500,1780168743,14,141,237,gauche,1
15,0.500,1780168743,2,154,519,droite,1
15,0.500,1780168743,6,357,606,droite,1
15,0.500,1780168743,4,-32,343,droite,0
15,0.500,1780168743,1,43,567,droite,1
15,0.500,1780168743,3,252,670,droite,1
16,0.533,1780168743,1,290,213,gauche,1
16,0.533,1780168743,2,149,237,gauche,1
16,0.533,1780168743,3,104,100,gauche,1
16,0.533,1780168743,4,338,126,gauche,1
16,0.533,1780168743,5,-34,384,gauche,0
16,0.533,1780168743,9,118,-1,gauche,0
16,0.533,1780168743,8,146,-27,gauche,0
16,0.533,1780168743,12,162,7,gauche,1
16,0.533,1780168743,13,91,-4,gauche,0
16,0.533,1780168743,11,188,-45,gauche,0
16,0.533,1780168743,6,-5,-72,gauche,0
16,0.533,1780168743,7,166,-29,gauche,0
16,0.533,1780168743,10,311,5,gauche,1
16,0.533,1780168743,4,-32,345,droite,0
16,0.533,1780168743,6,354,600,droite,1
16,0.533,1780168743,1,43,566,droite,1
16,0.533,1780168743,7,152,519,droite,1
16,0.533,1780168743,3,251,673,droite,1
16,0.533,1780168743,2,155,520,droite,1
16,0.533,1780168743,5,-119,778,droite,0
17,0.567,1780168743,2,149,237,gauche,1
17,0.567,1780168743,5,-33,387,gauche,0
17,0.567,1780168743,1,292,209,gauche,1
17,0.567,1780168743,4,338,126,gauche,1
17,0.567,1780168743,3,104,100,gauche,1
17,0.567,1780168743,9,118,-1,gauche,0
17,0.567,1780168743,8,145,-27,gauche,0
17,0.567,1780168743,12,160,10,gauche,1
17,0.567,1780168743,11,189,-45,gauche,0
17,0.567,1780168743,13,91,-4,gauche,0
17,0.567,1780168743,7,166,-34,gauche,0
17,0.567,1780168743,6,-5,-72,gauche,0
17,0.567,1780168743,15,87,-35,gauche,0
17,0.567,1780168743,4,-33,347,droite,0
17,0.567,1780168743,2,156,519,droite,1
17,0.567,1780168743,6,353,599,droite,1
17,0.567,1780168743,1,43,567,droite,1
17,0.567,1780168743,3,250,675,droite,1
17,0.567,1780168743,8,-114,450,droite,0
18,0.600,1780168743,2,149,237,gauche,1
18,0.600,1780168743,3,104,100,gauche,1
18,0.600,1780168743,4,339,125,gauche,1
18,0.600,1780168743,1,294,203,gauche,1
18,0.600,1780168743,9,117,-1,gauche,0
18,0.600,1780168743,5,-33,388,gauche,0
18,0.600,1780168743,12,159,13,gauche,1
18,0.600,1780168743,8,146,-27,gauche,0
18,0.600,1780168743,13,89,-4,gauche,0
18,0.600,1780168743,15,87,-37,gauche,0
18,0.600,1780168743,11,189,-46,gauche,0
18,0.600,1780168743,6,-6,-74,gauche,0
18,0.600,1780168743,7,166,-35,gauche,0
18,0.600,1780168743,2,156,519,droite,1
18,0.600,1780168743,4,-33,349,droite,0
18,0.600,1780168743,1,44,564,droite,1
18,0.600,1780168743,6,351,599,droite,1
18,0.600,1780168743,7,247,675,droite,1
18,0.600,1780168743,3,250,675,droite,1
19,0.633,1780168743,2,149,237,gauche,1
19,0.633,1780168743,3,104,100,gauche,1
19,0.633,1780168743,4,339,125,gauche,1
19,0.633,1780168743,9,117,-1,gauche,0
19,0.633,1780168743,1,295,203,gauche,1
19,0.633,1780168743,5,-33,388,gauche,0
19,0.633,1780168743,12,159,13,gauche,1
19,0.633,1780168743,8,146,-27,gauche,0
19,0.633,1780168743,13,89,-4,gauche,0
19,0.633,1780168743,11,189,-46,gauche,0
19,0.633,1780168743,15,87,-37,gauche,0
19,0.633,1780168743,6,-6,-74,gauche,0
19,0.633,1780168743,7,166,-37,gauche,0
19,0.633,1780168743,2,156,519,droite,1
19,0.633,1780168743,4,-33,349,droite,0
19,0.633,1780168743,1,44,564,droite,1
19,0.633,1780168743,6,351,599,droite,1
19,0.633,1780168743,7,247,675,droite,1
20,0.667,1780168743,2,149,237,gauche,1
20,0.667,1780168743,3,104,99,gauche,1
20,0.667,1780168743,1,294,196,gauche,1
20,0.667,1780168743,4,339,125,gauche,1
20,0.667,1780168743,5,-32,389,gauche,0
20,0.667,1780168743,9,118,-1,gauche,0
20,0.667,1780168743,12,157,14,gauche,1
20,0.667,1780168743,8,146,-27,gauche,0
20,0.667,1780168743,15,87,-37,gauche,0
20,0.667,1780168743,11,189,-45,gauche,0
20,0.667,1780168743,13,88,-4,gauche,0
20,0.667,1780168743,7,166,-35,gauche,0
20,0.667,1780168743,6,-7,-73,gauche,0
20,0.667,1780168743,2,156,520,droite,1
20,0.667,1780168743,1,45,562,droite,1
20,0.667,1780168743,4,-33,351,droite,0
20,0.667,1780168743,6,351,599,droite,1
20,0.667,1780168743,7,245,675,droite,1
21,0.700,1780168743,2,149,237,gauche,1
21,0.700,1780168743,1,294,194,gauche,1
21,0.700,1780168743,3,102,97,gauche,1
21,0.700,1780168743,4,340,123,gauche,1
21,0.700,1780168743,9,118,-1,gauche,0
21,0.700,1780168743,5,-32,390,gauche,0
21,0.700,1780168743,12,157,17,gauche,1
21,0.700,1780168743,15,87,-36,gauche,0
21,0.700,1780168743,8,146,-27,gauche,0
21,0.700,1780168743,7,166,-35,gauche,0
21,0.700,1780168743,11,189,-45,gauche,0
21,0.700,1780168743,10,316,4,gauche,1
21,0.700,1780168743,6,-8,-73,gauche,0
21,0.700,1780168743,13,87,-4,gauche,0
21,0.700,1780168743,2,157,520,droite,1
21,0.700,1780168743,1,46,561,droite,1
21,0.700,1780168743,4,-33,350,droite,0
21,0.700,1780168743,6,347,598,droite,1
21,0.700,1780168743,7,242,675,droite,1
22,0.733,1780168743,2,149,237,gauche,1
22,0.733,1780168743,1,293,194,gauche,1
22,0.733,1780168743,3,101,95,gauche,1
22,0.733,1780168743,9,118,-1,gauche,0
22,0.733,1780168743,4,340,122,gauche,1
22,0.733,1780168743,5,-32,391,gauche,0
22,0.733,1780168743,12,157,18,gauche,1
22,0.733,1780168743,15,87,-35,gauche,0
22,0.733,1780168743,7,166,-34,gauche,0
22,0.733,1780168743,13,86,-4,gauche,0
22,0.733,1780168743,10,316,4,gauche,1
22,0.733,1780168743,8,146,-29,gauche,0
22,0.733,1780168743,11,189,-45,gauche,0
22,0.733,1780168743,2,157,523,droite,1
22,0.733,1780168743,1,47,560,droite,1
22,0.733,1780168743,6,345,595,droite,1
22,0.733,1780168743,4,-33,350,droite,0
22,0.733,1780168743,7,240,677,droite,1
23,0.767,1780168743,2,149,237,gauche,1
23,0.767,1780168743,1,292,193,gauche,1
23,0.767,1780168743,5,-32,391,gauche,0
23,0.767,1780168743,3,101,95,gauche,1
23,0.767,1780168743,4,341,120,gauche,1
23,0.767,1780168743,9,118,-1,gauche,0
23,0.767,1780168743,12,157,18,gauche,1
23,0.767,1780168743,15,87,-35,gauche,0
23,0.767,1780168743,7,166,-24,gauche,0
23,0.767,1780168743,10,316,4,gauche,1
23,0.767,1780168743,8,145,-30,gauche,0
23,0.767,1780168743,13,84,-4,gauche,0
23,0.767,1780168743,11,189,-45,gauche,0
23,0.767,1780168743,2,158,525,droite,1
23,0.767,1780168743,1,48,559,droite,1
23,0.767,1780168743,4,-33,350,droite,0
23,0.767,1780168743,6,343,592,droite,1
23,0.767,1780168743,7,239,679,droite,1
23,0.767,1780168743,3,243,679,droite,1
24,0.800,1780168743,5,-32,391,gauche,0
24,0.800,1780168743,2,148,238,gauche,1
24,0.800,1780168743,1,292,192,gauche,1
24,0.800,1780168743,3,99,95,gauche,1
24,0.800,1780168743,9,118,-1,gauche,0
24,0.800,1780168743,4,343,118,gauche,1
24,0.800,1780168743,15,87,-35,gauche,0
24,0.800,1780168743,7,166,-24,gauche,0
24,0.800,1780168743,12,156,18,gauche,1
24,0.800,1780168743,10,317,4,gauche,1
24,0.800,1780168743,13,84,-5,gauche,0
24,0.800,1780168743,8,143,-49,gauche,0
24,0.800,1780168743,11,189,-45,gauche,0
24,0.800,1780168743,1,49,559,droite,1
24,0.800,1780168743,2,160,527,droite,1
24,0.800,1780168743,6,340,588,droite,1
24,0.800,1780168743,4,-32,350,droite,0
24,0.800,1780168743,7,240,679,droite,1
25,0.833,1780168743,5,-32,391,gauche,0
25,0.833,1780168743,2,148,238,gauche,1
25,0.833,1780168743,1,292,192,gauche,1
25,0.833,1780168743,3,99,95,gauche,1
25,0.833,1780168743,9,118,-1,gauche,0
25,0.833,1780168743,4,343,118,gauche,1
25,0.833,1780168743,15,87,-35,gauche,0
25,0.833,1780168743,7,166,-24,gauche,0
25,0.833,1780168743,12,156,18,gauche,1
25,0.833,1780168743,10,317,4,gauche,1
25,0.833,1780168743,13,84,-5,gauche,0
25,0.833,1780168743,8,143,-49,gauche,0
25,0.833,1780168743,11,189,-45,gauche,0
25,0.833,1780168743,1,49,559,droite,1
25,0.833,1780168743,2,160,526,droite,1
25,0.833,1780168743,4,-32,350,droite,0
25,0.833,1780168743,6,340,588,droite,1
25,0.833,1780168743,7,240,679,droite,1
26,0.867,1780168743,5,-33,391,gauche,0
26,0.867,1780168743,2,148,238,gauche,1
26,0.867,1780168743,1,292,188,gauche,1
26,0.867,1780168743,3,97,94,gauche,1
26,0.867,1780168743,9,118,-1,gauche,0
26,0.867,1780168743,4,345,116,gauche,1
26,0.867,1780168743,15,87,-35,gauche,0
26,0.867,1780168743,7,166,-24,gauche,0
26,0.867,1780168743,12,155,19,gauche,1
26,0.867,1780168743,10,317,4,gauche,1
26,0.867,1780168743,13,83,-3,gauche,0
26,0.867,1780168743,2,161,528,droite,1
26,0.867,1780168743,1,49,558,droite,1
26,0.867,1780168743,6,338,585,droite,1
26,0.867,1780168743,4,-32,350,droite,0
26,0.867,1780168743,7,240,685,droite,1
27,0.900,1780168743,5,-32,391,gauche,0
27,0.900,1780168743,2,149,238,gauche,1
27,0.900,1780168743,3,95,94,gauche,1
27,0.900,1780168743,1,293,184,gauche,1
27,0.900,1780168743,9,118,-1,gauche,0
27,0.900,1780168743,15,88,-33,gauche,0
27,0.900,1780168743,4,347,114,gauche,1
27,0.900,1780168743,7,166,-24,gauche,0
27,0.900,1780168743,12,152,19,gauche,1
27,0.900,1780168743,13,82,-4,gauche,0
27,0.900,1780168743,11,189,-46,gauche,0
27,0.900,1780168743,1,49,557,droite,1
27,0.900,1780168743,2,163,531,droite,1
27,0.900,1780168743,6,336,585,droite,1
27,0.900,1780168743,4,-32,351,droite,0
27,0.900,1780168743,7,240,687,droite,1
28,0.933,1780168743,5,-32,392,gauche,0
28,0.933,1780168743,2,149,238,gauche,1
28,0.933,1780168743,1,293,177,gauche,1
28,0.933,1780168743,3,93,94,gauche,1
28,0.933,1780168743,9,118,-1,gauche,0
28,0.933,1780168743,15,88,-33,gauche,0
28,0.933,1780168743,7,166,-24,gauche,0
28,0.933,1780168743,4,348,112,gauche,1
28,0.933,1780168743,12,150,18,gauche,1
28,0.933,1780168743,13,81,-3,gauche,0
28,0.933,1780168743,11,189,-46,gauche,0
28,0.933,1780168743,2,164,530,droite,1
28,0.933,1780168743,4,-31,351,droite,0
28,0.933,1780168743,1,50,556,droite,1
28,0.933,1780168743,6,335,585,droite,1
28,0.933,1780168743,7,239,691,droite,1
29,0.967,1780168743,2,149,238,gauche,1
29,0.967,1780168743,5,-33,391,gauche,0
29,0.967,1780168743,1,293,175,gauche,1
29,0.967,1780168743,3,92,94,gauche,1
29,0.967,1780168743,9,118,-1,gauche,0
29,0.967,1780168743,15,87,-34,gauche,0
29,0.967,1780168743,7,166,-24,gauche,0
29,0.967,1780168743,4,348,110,gauche,1
29,0.967,1780168743,12,147,20,gauche,1
29,0.967,1780168743,13,81,-3,gauche,0
29,0.967,1780168743,2,165,530,droite,1
29,0.967,1780168743,4,-31,351,droite,0
29,0.967,1780168743,6,334,581,droite,1
29,0.967,1780168743,1,50,555,droite,1
29,0.967,1780168743,7,238,696,droite,1
30,1.000,1780168744,2,149,238,gauche,1
30,1.000,1780168744,3,91,93,gauche,1
30,1.000,1780168744,9,118,-1,gauche,0
30,1.000,1780168744,1,293,171,gauche,1
30,1.000,1780168744,15,88,-32,gauche,0
30,1.000,1780168744,7,166,-23,gauche,0
30,1.000,1780168744,4,348,110,gauche,1
30,1.000,1780168744,5,-34,391,gauche,0
30,1.000,1780168744,12,146,22,gauche,1
30,1.000,1780168744,14,-34,392,gauche,0
30,1.000,1780168744,8,145,-30,gauche,0
30,1.000,1780168744,10,473,395,gauche,0
30,1.000,1780168744,11,189,-46,gauche,0
30,1.000,1780168744,13,81,0,gauche,1
30,1.000,1780168744,2,166,531,droite,1
30,1.000,1780168744,4,-30,351,droite,0
30,1.000,1780168744,6,332,571,droite,1
30,1.000,1780168744,1,50,555,droite,1
30,1.000,1780168744,7,237,698,droite,1
31,1.033,1780168744,2,149,238,gauche,1
31,1.033,1780168744,3,91,93,gauche,1
31,1.033,1780168744,9,118,-1,gauche,0
31,1.033,1780168744,1,293,171,gauche,1
31,1.033,1780168744,15,88,-32,gauche,0
31,1.033,1780168744,7,166,-23,gauche,0
31,1.033,1780168744,4,348,110,gauche,1
31,1.033,1780168744,5,-34,391,gauche,0
31,1.033,1780168744,12,146,22,gauche,1
31,1.033,1780168744,14,-34,392,gauche,0
31,1.033,1780168744,8,145,-30,gauche,0
31,1.033,1780168744,11,189,-46,gauche,0
31,1.033,1780168744,13,81,0,gauche,1
31,1.033,1780168744,10,473,395,gauche,0
31,1.033,1780168744,2,166,531,droite,1
31,1.033,1780168744,4,-30,351,droite,0
31,1.033,1780168744,6,332,571,droite,1
31,1.033,1780168744,1,50,555,droite,1
31,1.033,1780168744,7,237,699,droite,1
32,1.067,1780168744,2,149,238,gauche,1
32,1.067,1780168744,1,290,172,gauche,1
32,1.067,1780168744,3,91,94,gauche,1
32,1.067,1780168744,9,118,-1,gauche,0
32,1.067,1780168744,15,88,-32,gauche,0
32,1.067,1780168744,5,-34,391,gauche,0
32,1.067,1780168744,4,348,111,gauche,1
32,1.067,1780168744,7,166,-23,gauche,0
32,1.067,1780168744,8,145,-30,gauche,0
32,1.067,1780168744,14,-34,392,gauche,0
32,1.067,1780168744,12,145,24,gauche,1
32,1.067,1780168744,11,189,-46,gauche,0
32,1.067,1780168744,13,80,-1,gauche,0
32,1.067,1780168744,10,473,395,gauche,0
32,1.067,1780168744,4,-30,352,droite,0
32,1.067,1780168744,2,167,531,droite,1
32,1.067,1780168744,6,332,568,droite,1
32,1.067,1780168744,1,50,555,droite,1
32,1.067,1780168744,7,233,701,droite,1
33,1.100,1780168744,2,149,238,gauche,1
33,1.100,1780168744,1,290,166,gauche,1
33,1.100,1780168744,3,90,94,gauche,1
33,1.100,1780168744,9,118,-1,gauche,0
33,1.100,1780168744,15,88,-33,gauche,0
33,1.100,1780168744,5,-34,391,gauche,0
33,1.100,1780168744,7,166,-23,gauche,0
33,1.100,1780168744,4,348,110,gauche,1
33,1.100,1780168744,12,144,27,gauche,1
33,1.100,1780168744,13,79,0,gauche,1
33,1.100,1780168744,8,145,-29,gauche,0
33,1.100,1780168744,11,190,-46,gauche,0
33,1.100,1780168744,10,473,395,gauche,0
33,1.100,1780168744,14,-34,392,gauche,0
33,1.100,1780168744,2,169,531,droite,1
33,1.100,1780168744,1,51,555,droite,1
33,1.100,1780168744,6,330,565,droite,1
33,1.100,1780168744,4,-30,353,droite,0
33,1.100,1780168744,7,230,700,droite,1
34,1.133,1780168744,2,149,237,gauche,1
34,1.133,1780168744,1,289,163,gauche,1
34,1.133,1780168744,3,90,94,gauche,1
